,winery,wine,location,rating,price,wine_category,country,region,vintage,wine_style
194,Avignonesi,Vin Santo di Montepulciano 1998,Italy_Vin Santo di Montepulciano,4.6,View shops,Dessert,Italy,Vin Santo di Montepulciano,1998,Vin Santo
195,Paolo Bea,Montefalco Sagrantino Passito 2009,Italy_Montefalco Sagrantino,4.6,View shops,Dessert,Italy,Montefalco Sagrantino,2009,Passito
196,Domaine Huet,Cuvée Constance 2003,France_Vouvray,4.6,View shops,Dessert,France,Vouvray,2003,Dessert
197,Château Rieussec,Sauternes (Premier Grand Cru Classé) 1981,France_Sauternes,4.6,View shops,Dessert,France,Sauternes,1981,Sauternes
198,Château Climens,Barsac (Premier Grand Cru Classé) 1985,France_Barsac,4.6,View shops,Dessert,France,Barsac,1985,Barsac
199,Cantina del Redi,Vin Santo di Montepulciano 1995,Italy_Vin Santo di Montepulciano,4.6,View shops,Dessert,Italy,Vin Santo di Montepulciano,1995,Vin Santo
200,Ornellaia,Ornus 2009,Italy_Toscana,4.6,View shops,Dessert,Italy,Toscana,2009,Dessert
201,Vientos,Alcyone 2007,Uruguay_Atlàntida,4.6,View shops,Dessert,Uruguay,Atlàntida,2007,Dessert
202,Pravis,Arèle 2006,Italy_Trentino,4.6,View shops,Dessert,Italy,Trentino,2006,Dessert
203,Inniskillin,Vidal Icewine 2006,Canada_Niagara Peninsula,4.5,View shops,Dessert,Canada,Niagara Peninsula,2006,Icewine
204,Donnafugata,Ben Ryé Passito di Pantelleria 2013,Italy_Passito di Pantelleria,4.5,View shops,Dessert,Italy,Passito di Pantelleria,2013,Passito
205,Royal Tokaji,Aszú 6 puttonyos 2013,Hungary_Tokaj,4.5,View shops,Dessert,Hungary,Tokaj,2013,Dessert
206,Donnafugata,Ben Ryé Passito di Pantelleria 2017,Italy_Passito di Pantelleria,4.5,View shops,Dessert,Italy,Passito di Pantelleria,2017,Passito
207,Château Rieussec,Sauternes (Premier Grand Cru Classé) 1990,France_Sauternes,4.5,View shops,Dessert,France,Sauternes,1990,Sauternes
208,Groot Constantia,Grand Constance 2015,South Africa_Constantia,4.5,View shops,Dessert,South Africa,Constantia,2015,Dessert
209,Château Rieussec,Sauternes (Premier Grand Cru Classé) 1988,France_Sauternes,4.5,View shops,Dessert,France,Sauternes,1988,Sauternes
210,Château d'Yquem,Sauternes 1993,France_Sauternes,4.5,View shops,Dessert,France,Sauternes,1993,Sauternes
211,José Maria da Fonseca,Setúbal 20 Anos Moscatel Roxo N.V.,Portugal_Setúbal,4.5,View shops,Dessert,Portugal,Setúbal,N.V.,Dessert
212,Donnafugata,Ben Ryé Passito di Pantelleria 2015,Italy_Passito di Pantelleria,4.5,View shops,Dessert,Italy,Passito di Pantelleria,2015,Passito
213,Inniskillin,Vidal Icewine 2016,Canada_Niagara Peninsula,4.5,View shops,Dessert,Canada,Niagara Peninsula,2016,Icewine
214,Château Climens,Barsac (Premier Grand Cru Classé) 2009,France_Barsac,4.5,View shops,Dessert,France,Barsac,2009,Barsac
215,Dolce,Dolce (Late Harvest) 2012,United States_Napa Valley,4.5,View shops,Dessert,United States,Napa Valley,2012,Dessert
216,Château Rieussec,Sauternes (Premier Grand Cru Classé) 1983,France_Sauternes,4.5,View shops,Dessert,France,Sauternes,1983,Sauternes
217,Château Rieussec,Sauternes (Premier Grand Cru Classé) 1986,France_Sauternes,4.5,View shops,Dessert,France,Sauternes,1986,Sauternes
218,Dolce,Dolce (Late Harvest) 2008,United States_Napa Valley,4.5,View shops,Dessert,United States,Napa Valley,2008,Dessert
219,Jorge Ordóñez,No. 3 Old Vines N.V.,Spain_Málaga,4.5,View shops,Dessert,Spain,Málaga,N.V.,Dessert
220,Château Climens,Barsac (Premier Grand Cru Classé) 2010,France_Barsac,4.5,View shops,Dessert,France,Barsac,2010,Barsac
221,Dolce,Dolce (Late Harvest) 2011,United States_Napa Valley,4.5,View shops,Dessert,United States,Napa Valley,2011,Dessert
222,Dolce,Dolce (Late Harvest) 2009,United States_Napa Valley,4.5,View shops,Dessert,United States,Napa Valley,2009,Dessert
223,Clos Haut-Peyraguey,Sauternes (Premier Grand Cru Classé) 2009,France_Sauternes,4.5,View shops,Dessert,France,Sauternes,2009,Sauternes
224,Didier Dagueneau (Louis-Benjamin Dagueneau),Les Jardins de Babylone Moelleux 2009,France_Jurançon,4.5,View shops,Dessert,France,Jurançon,2009,Moelleux
225,Château Lafaurie-Peyraguey,Sauternes (Premier Grand Cru Classé) 1990,France_Sauternes,4.5,View shops,Dessert,France,Sauternes,1990,Sauternes
226,Château Lafaurie-Peyraguey,Sauternes (Premier Grand Cru Classé) 1986,France_Sauternes,4.5,View shops,Dessert,France,Sauternes,1986,Sauternes
227,Château Rieussec,Sauternes (Premier Grand Cru Classé) 1982,France_Sauternes,4.5,View shops,Dessert,France,Sauternes,1982,Sauternes
228,Château de Fargues,Sauternes (Lur Saluces) 2007,France_Sauternes,4.5,View shops,Dessert,France,Sauternes,2007,Sauternes
229,Château Climens,Barsac (Premier Grand Cru Classé) 1986,France_Barsac,4.5,View shops,Dessert,France,Barsac,1986,Barsac
230,Secret Spot,Moscatel do Douro Mais de 40 Anos N.V.,Portugal_Douro,4.5,View shops,Dessert,Portugal,Douro,N.V.,Dessert
231,Château de Fargues,Sauternes (Lur Saluces) 1989,France_Sauternes,4.5,View shops,Dessert,France,Sauternes,1989,Sauternes
232,Château Climens,Barsac (Premier Grand Cru Classé) 1990,France_Barsac,4.5,View shops,Dessert,France,Barsac,1990,Barsac
233,Dolce,Dolce (Late Harvest) 2006,United States_Napa Valley,4.5,View shops,Dessert,United States,Napa Valley,2006,Dessert
234,Baumard,Quarts de Chaume 2005,France_Quarts de Chaume,4.5,View shops,Dessert,France,Quarts de Chaume,2005,Dessert
235,Château de Fargues,Sauternes (Lur Saluces) 2010,France_Sauternes,4.5,View shops,Dessert,France,Sauternes,2010,Sauternes
236,Château de Fargues,Sauternes (Lur Saluces) 1998,France_Sauternes,4.5,View shops,Dessert,France,Sauternes,1998,Sauternes
237,Château Gilette,Sauternes (Crème de Tête) 1990,France_Sauternes,4.5,View shops,Dessert,France,Sauternes,1990,Sauternes
238,Château Guiraud,Sauternes (Premier Grand Cru Classé) 1983,France_Sauternes,4.5,View shops,Dessert,France,Sauternes,1983,Sauternes
239,Lis Neris,Venezia Giulia Tal Lùc Bianco Passito 2010,Italy_Venezia Giulia,4.5,View shops,Dessert,Italy,Venezia Giulia,2010,Passito
240,Château Rieussec,Sauternes (Premier Grand Cru Classé) 1975,France_Sauternes,4.5,View shops,Dessert,France,Sauternes,1975,Sauternes
241,Inniskillin,Cabernet Franc Icewine 2006,Canada_Niagara Peninsula,4.5,View shops,Dessert,Canada,Niagara Peninsula,2006,Icewine
242,Cru d'Arche Pugneau,Sauternes 2011,France_Sauternes,4.5,View shops,Dessert,France,Sauternes,2011,Sauternes
243,Baumard,Quarts de Chaume 2012,France_Quarts de Chaume,4.5,View shops,Dessert,France,Quarts de Chaume,2012,Dessert
244,Château La Tour Blanche,Sauternes (Premier Grand Cru Classé) 1988,France_Sauternes,4.5,View shops,Dessert,France,Sauternes,1988,Sauternes
245,Château Sigalas Rabaud,Sauternes (Premier Grand Cru Classé) 1997,France_Sauternes,4.5,View shops,Dessert,France,Sauternes,1997,Sauternes
246,Hugel,Sélection de Grains Nobles Gewürztraminer 1988,France_Alsace,4.5,View shops,Dessert,France,Alsace,1988,Gewürztraminer
247,Trefethen,Late Harvest Riesling 2013,United States_Oak Knoll District,4.5,View shops,Dessert,United States,Oak Knoll District,2013,Riesling
248,Didier Dagueneau (Louis-Benjamin Dagueneau),Les Jardins de Babylone Moelleux 2014,France_Jurançon,4.5,View shops,Dessert,France,Jurançon,2014,Moelleux
249,Sine Qua Non,Mr. K The Noble Man (Viognier) 2006,United States_San Luis Obispo County,4.5,View shops,Dessert,United States,San Luis Obispo County,2006,Dessert
250,Hugel,Sélection de Grains Nobles Pinot Gris 2007,France_Alsace,4.5,View shops,Dessert,France,Alsace,2007,Dessert
251,Château Suduiraut,Sauternes (Premier Grand Cru Classé) 1976,France_Sauternes,4.5,View shops,Dessert,France,Sauternes,1976,Sauternes
252,Bussola,Recioto Della Valpolicella Classico 2012,Italy_Recioto della Valpolicella,4.5,View shops,Dessert,Italy,Recioto della Valpolicella,2012,Recioto
253,Marco de Bartoli,Vergine Riserva 1988,Italy_Marsala,4.5,View shops,Dessert,Italy,Marsala,1988,Dessert
254,Dolce,Dolce (Late Harvest) 2005,United States_Napa Valley,4.5,View shops,Dessert,United States,Napa Valley,2005,Dessert
