,winery,wine,location,rating,price
2362,Albert Bichot,Pouilly-Fuissé 2017,"France
·
Pouilly-Fuissé",3.8,$29.99
2363,Don Olegario,Albariño 2015,"Spain
·
Rías Baixas",4.0,$29.99
2364,Domaine Barraud,Pouilly-Fuissé Vieilles Vignes 'Alliance' 2017,"France
·
Pouilly-Fuissé",3.9,$29.99
2365,Ampeleia,Bianco di Ampeleia 2018,"Italy
·
Toscana",3.8,$29.99
2366,Alzinger,Dürnstein Grüner Veltliner Federspiel 2018,"Austria
·
Wachau",3.8,$29.99
2367,Honig,Reserve Sauvignon Blanc 2016,"United States
·
Rutherford",4.0,$29.99
2368,Trimbach,Pinot Gris Alsace Réserve 2016,"France
·
Alsace",3.7,$29.99
2369,Allende,Rioja Blanco 2015,"Spain
·
Rioja",3.8,$29.99
2370,Château Les Charmes Godard,Francs - Côtes de Bordeaux Blanc 2015,"France
·
Francs - Côtes de Bordeaux",3.8,$29.99
2371,Cristom,Viognier 2016,"United States
·
Eola-Amity Hills",3.7,$29.99
2372,Más Que Vinos,La Malvar de Más Que Vinos Blanco Barrica 2016,"Spain
·
Castilla",4.1,$29.99
2373,Copain,Les Voisins Chardonnay 2016,"United States
·
Anderson Valley",3.7,$29.98
2374,Francois Carillon,Bourgogne Chardonnay 2017,"France
·
Bourgogne",3.8,$29.98
2375,Louis Latour,Chablis La Chanfleure 2017,"France
·
Chablis",4.0,$29.99
2376,Jordan,Chardonnay 2016,"United States
·
Russian River Valley",4.0,$29.99
2377,Brancott Estate,Letter Series 'B' Sauvignon Blanc 2018,"New Zealand
·
Marlborough",4.1,$29.99
2378,Dr. Loosen,Ürziger Würzgarten Riesling Spätlese 2016,"Germany
·
Mosel",4.1,$29.99
2379,Pine Ridge,Dijon Clones Chardonnay 2014,"United States
·
Los Carneros",3.8,$29.99
2380,Ferrari Carano,Reserve Chardonnay 2016,"United States
·
Los Carneros",3.9,$29.99
2381,Trimbach,Riesling Alsace Réserve 2016,"France
·
Alsace",3.8,$29.99
2382,Dante Rivetti,La Valletta Piemonte Chardonnay 2010,"Italy
·
Piemonte",3.9,$29.99
2383,Viña Alicia,Tiara White (San Alberto) 2017,"Argentina
·
Lujan de Cuyo",4.0,$29.99
2384,J Vineyards,Chardonnay 2016,"United States
·
Russian River Valley",4.1,$29.99
2385,Francine et Olivier Savary,Chablis 2017,"France
·
Chablis",3.7,$29.99
2386,Müller-Catoir,Haardt Muskateller 2016,"Germany
·
Pfalz",3.8,$29.99
2387,Alzinger,Dürnstein Grüner Veltliner Federspiel 2018,"Austria
·
Wachau",3.8,$29.99
2388,Domaine Barraud,Pouilly-Fuissé Vieilles Vignes 'Alliance' 2017,"France
·
Pouilly-Fuissé",3.9,$29.99
2389,Trimbach,Pinot Gris Alsace Réserve 2016,"France
·
Alsace",3.7,$29.99
2390,Don Olegario,Albariño 2015,"Spain
·
Rías Baixas",4.0,$29.99
2391,Albert Bichot,Pouilly-Fuissé 2017,"France
·
Pouilly-Fuissé",3.8,$29.99
2392,Honig,Reserve Sauvignon Blanc 2016,"United States
·
Rutherford",4.0,$29.99
2393,Ampeleia,Bianco di Ampeleia 2018,"Italy
·
Toscana",3.8,$29.99
2394,Allende,Rioja Blanco 2015,"Spain
·
Rioja",3.8,$29.99
2395,Château Les Charmes Godard,Francs - Côtes de Bordeaux Blanc 2015,"France
·
Francs - Côtes de Bordeaux",3.8,$29.99
2396,Más Que Vinos,La Malvar de Más Que Vinos Blanco Barrica 2016,"Spain
·
Castilla",4.1,$29.99
2397,Cristom,Viognier 2016,"United States
·
Eola-Amity Hills",3.7,$29.99
2398,Copain,Les Voisins Chardonnay 2016,"United States
·
Anderson Valley",3.7,$29.98
2399,Francois Carillon,Bourgogne Chardonnay 2017,"France
·
Bourgogne",3.8,$29.98
2400,Pine Ridge,Dijon Clones Chardonnay 2014,"United States
·
Los Carneros",3.8,$29.99
2401,Wölffer Estate,Perle Chardonnay 2017,"United States
·
The Hamptons, Long Island",3.9,$29.99
2402,Jordan,Chardonnay 2016,"United States
·
Russian River Valley",4.0,$29.99
2403,Dr. Loosen,Ürziger Würzgarten Riesling Spätlese 2016,"Germany
·
Mosel",4.1,$29.99
2404,Brancott Estate,Letter Series 'B' Sauvignon Blanc 2018,"New Zealand
·
Marlborough",4.1,$29.99
2405,Ferrari Carano,Reserve Chardonnay 2016,"United States
·
Los Carneros",3.9,$29.99
2406,Trimbach,Riesling Alsace Réserve 2016,"France
·
Alsace",3.8,$29.99
2407,Dante Rivetti,La Valletta Piemonte Chardonnay 2010,"Italy
·
Piemonte",3.9,$29.99
2408,Viña Alicia,Tiara White (San Alberto) 2017,"Argentina
·
Lujan de Cuyo",4.0,$29.99
2409,J Vineyards,Chardonnay 2016,"United States
·
Russian River Valley",4.1,$29.99
2410,Francine et Olivier Savary,Chablis 2017,"France
·
Chablis",3.7,$29.99
2411,Müller-Catoir,Haardt Muskateller 2016,"Germany
·
Pfalz",3.8,$29.99
2412,Alzinger,Dürnstein Grüner Veltliner Federspiel 2018,"Austria
·
Wachau",3.8,$29.99
2413,Domaine Barraud,Pouilly-Fuissé Vieilles Vignes 'Alliance' 2017,"France
·
Pouilly-Fuissé",3.9,$29.99
2414,Trimbach,Pinot Gris Alsace Réserve 2016,"France
·
Alsace",3.7,$29.99
2415,Don Olegario,Albariño 2015,"Spain
·
Rías Baixas",4.0,$29.99
2416,Albert Bichot,Pouilly-Fuissé 2017,"France
·
Pouilly-Fuissé",3.8,$29.99
2417,Honig,Reserve Sauvignon Blanc 2016,"United States
·
Rutherford",4.0,$29.99
2418,Ampeleia,Bianco di Ampeleia 2018,"Italy
·
Toscana",3.8,$29.99
2419,Allende,Rioja Blanco 2015,"Spain
·
Rioja",3.8,$29.99
2420,Château Les Charmes Godard,Francs - Côtes de Bordeaux Blanc 2015,"France
·
Francs - Côtes de Bordeaux",3.8,$29.99
2421,Más Que Vinos,La Malvar de Más Que Vinos Blanco Barrica 2016,"Spain
·
Castilla",4.1,$29.99
2422,Cristom,Viognier 2016,"United States
·
Eola-Amity Hills",3.7,$29.99
2423,Copain,Les Voisins Chardonnay 2016,"United States
·
Anderson Valley",3.7,$29.98
2424,Francois Carillon,Bourgogne Chardonnay 2017,"France
·
Bourgogne",3.8,$29.98
2425,Louis Latour,Chablis La Chanfleure 2017,"France
·
Chablis",4.0,$29.99
2426,Jordan,Chardonnay 2016,"United States
·
Russian River Valley",4.0,$29.99
2427,Brancott Estate,Letter Series 'B' Sauvignon Blanc 2018,"New Zealand
·
Marlborough",4.1,$29.99
2428,Dr. Loosen,Ürziger Würzgarten Riesling Spätlese 2016,"Germany
·
Mosel",4.1,$29.99
2429,Pine Ridge,Dijon Clones Chardonnay 2014,"United States
·
Los Carneros",3.8,$29.99
2430,Ferrari Carano,Reserve Chardonnay 2016,"United States
·
Los Carneros",3.9,$29.99
2431,Trimbach,Riesling Alsace Réserve 2016,"France
·
Alsace",3.8,$29.99
2432,Dante Rivetti,La Valletta Piemonte Chardonnay 2010,"Italy
·
Piemonte",3.9,$29.99
2433,Viña Alicia,Tiara White (San Alberto) 2017,"Argentina
·
Lujan de Cuyo",4.0,$29.99
2434,J Vineyards,Chardonnay 2016,"United States
·
Russian River Valley",4.1,$29.99
2435,Francine et Olivier Savary,Chablis 2017,"France
·
Chablis",3.7,$29.99
2436,Müller-Catoir,Haardt Muskateller 2016,"Germany
·
Pfalz",3.8,$29.99
2437,Alzinger,Dürnstein Grüner Veltliner Federspiel 2018,"Austria
·
Wachau",3.8,$29.99
2438,Domaine Barraud,Pouilly-Fuissé Vieilles Vignes 'Alliance' 2017,"France
·
Pouilly-Fuissé",3.9,$29.99
2439,Trimbach,Pinot Gris Alsace Réserve 2016,"France
·
Alsace",3.7,$29.99
2440,Don Olegario,Albariño 2015,"Spain
·
Rías Baixas",4.0,$29.99
2441,Albert Bichot,Pouilly-Fuissé 2017,"France
·
Pouilly-Fuissé",3.8,$29.99
2442,Honig,Reserve Sauvignon Blanc 2016,"United States
·
Rutherford",4.0,$29.99
2443,Ampeleia,Bianco di Ampeleia 2018,"Italy
·
Toscana",3.8,$29.99
2444,Allende,Rioja Blanco 2015,"Spain
·
Rioja",3.8,$29.99
2445,Château Les Charmes Godard,Francs - Côtes de Bordeaux Blanc 2015,"France
·
Francs - Côtes de Bordeaux",3.8,$29.99
2446,Más Que Vinos,La Malvar de Más Que Vinos Blanco Barrica 2016,"Spain
·
Castilla",4.1,$29.99
2447,Cristom,Viognier 2016,"United States
·
Eola-Amity Hills",3.7,$29.99
2448,Copain,Les Voisins Chardonnay 2016,"United States
·
Anderson Valley",3.7,$29.98
2449,Francois Carillon,Bourgogne Chardonnay 2017,"France
·
Bourgogne",3.8,$29.98
2450,Louis Latour,Chablis La Chanfleure 2017,"France
·
Chablis",4.0,$29.99
2451,Jordan,Chardonnay 2016,"United States
·
Russian River Valley",4.0,$29.99
2452,Brancott Estate,Letter Series 'B' Sauvignon Blanc 2018,"New Zealand
·
Marlborough",4.1,$29.99
2453,Dr. Loosen,Ürziger Würzgarten Riesling Spätlese 2016,"Germany
·
Mosel",4.1,$29.99
2454,Pine Ridge,Dijon Clones Chardonnay 2014,"United States
·
Los Carneros",3.8,$29.99
2455,Ferrari Carano,Reserve Chardonnay 2016,"United States
·
Los Carneros",3.9,$29.99
2456,Trimbach,Riesling Alsace Réserve 2016,"France
·
Alsace",3.8,$29.99
2457,Dante Rivetti,La Valletta Piemonte Chardonnay 2010,"Italy
·
Piemonte",3.9,$29.99
2458,Viña Alicia,Tiara White (San Alberto) 2017,"Argentina
·
Lujan de Cuyo",4.0,$29.99
2459,J Vineyards,Chardonnay 2016,"United States
·
Russian River Valley",4.1,$29.99
2460,Francine et Olivier Savary,Chablis 2017,"France
·
Chablis",3.7,$29.99
2461,Müller-Catoir,Haardt Muskateller 2016,"Germany
·
Pfalz",3.8,$29.99
2462,Alzinger,Dürnstein Grüner Veltliner Federspiel 2018,"Austria
·
Wachau",3.8,$29.99
2463,Domaine Barraud,Pouilly-Fuissé Vieilles Vignes 'Alliance' 2017,"France
·
Pouilly-Fuissé",3.9,$29.99
2464,Trimbach,Pinot Gris Alsace Réserve 2016,"France
·
Alsace",3.7,$29.99
2465,Don Olegario,Albariño 2015,"Spain
·
Rías Baixas",4.0,$29.99
2466,Albert Bichot,Pouilly-Fuissé 2017,"France
·
Pouilly-Fuissé",3.8,$29.99
2467,Honig,Reserve Sauvignon Blanc 2016,"United States
·
Rutherford",4.0,$29.99
2468,Ampeleia,Bianco di Ampeleia 2018,"Italy
·
Toscana",3.8,$29.99
2469,Allende,Rioja Blanco 2015,"Spain
·
Rioja",3.8,$29.99
2470,Château Les Charmes Godard,Francs - Côtes de Bordeaux Blanc 2015,"France
·
Francs - Côtes de Bordeaux",3.8,$29.99
2471,Más Que Vinos,La Malvar de Más Que Vinos Blanco Barrica 2016,"Spain
·
Castilla",4.1,$29.99
2472,Cristom,Viognier 2016,"United States
·
Eola-Amity Hills",3.7,$29.99
2473,Copain,Les Voisins Chardonnay 2016,"United States
·
Anderson Valley",3.7,$29.98
2474,Francois Carillon,Bourgogne Chardonnay 2017,"France
·
Bourgogne",3.8,$29.98
2475,Pine Ridge,Dijon Clones Chardonnay 2014,"United States
·
Los Carneros",3.8,$29.99
2476,Wölffer Estate,Perle Chardonnay 2017,"United States
·
The Hamptons, Long Island",3.9,$29.99
2477,Jordan,Chardonnay 2016,"United States
·
Russian River Valley",4.0,$29.99
2478,Dr. Loosen,Ürziger Würzgarten Riesling Spätlese 2016,"Germany
·
Mosel",4.1,$29.99
2479,Brancott Estate,Letter Series 'B' Sauvignon Blanc 2018,"New Zealand
·
Marlborough",4.1,$29.99
2480,Ferrari Carano,Reserve Chardonnay 2016,"United States
·
Los Carneros",3.9,$29.99
2481,Trimbach,Riesling Alsace Réserve 2016,"France
·
Alsace",3.8,$29.99
2482,Dante Rivetti,La Valletta Piemonte Chardonnay 2010,"Italy
·
Piemonte",3.9,$29.99
2483,Francine et Olivier Savary,Chablis 2017,"France
·
Chablis",3.7,$29.99
2484,J Vineyards,Chardonnay 2016,"United States
·
Russian River Valley",4.1,$29.99
2485,Viña Alicia,Tiara White (San Alberto) 2017,"Argentina
·
Lujan de Cuyo",4.0,$29.99
2486,Müller-Catoir,Haardt Muskateller 2016,"Germany
·
Pfalz",3.8,$29.99
2487,Albert Bichot,Pouilly-Fuissé 2017,"France
·
Pouilly-Fuissé",3.8,$29.99
2488,Don Olegario,Albariño 2015,"Spain
·
Rías Baixas",4.0,$29.99
2489,Domaine Barraud,Pouilly-Fuissé Vieilles Vignes 'Alliance' 2017,"France
·
Pouilly-Fuissé",3.9,$29.99
2490,Ampeleia,Bianco di Ampeleia 2018,"Italy
·
Toscana",3.8,$29.99
2491,Alzinger,Dürnstein Grüner Veltliner Federspiel 2018,"Austria
·
Wachau",3.8,$29.99
2492,Honig,Reserve Sauvignon Blanc 2016,"United States
·
Rutherford",4.0,$29.99
2493,Trimbach,Pinot Gris Alsace Réserve 2016,"France
·
Alsace",3.7,$29.99
2494,Allende,Rioja Blanco 2015,"Spain
·
Rioja",3.8,$29.99
2495,Château Les Charmes Godard,Francs - Côtes de Bordeaux Blanc 2015,"France
·
Francs - Côtes de Bordeaux",3.8,$29.99
2496,Cristom,Viognier 2016,"United States
·
Eola-Amity Hills",3.7,$29.99
2497,Más Que Vinos,La Malvar de Más Que Vinos Blanco Barrica 2016,"Spain
·
Castilla",4.1,$29.99
2498,Copain,Les Voisins Chardonnay 2016,"United States
·
Anderson Valley",3.7,$29.98
2499,Francois Carillon,Bourgogne Chardonnay 2017,"France
·
Bourgogne",3.8,$29.98
2500,Louis Latour,Chablis La Chanfleure 2017,"France
·
Chablis",4.0,$29.99
2501,Jordan,Chardonnay 2016,"United States
·
Russian River Valley",4.0,$29.99
2502,Brancott Estate,Letter Series 'B' Sauvignon Blanc 2018,"New Zealand
·
Marlborough",4.1,$29.99
2503,Dr. Loosen,Ürziger Würzgarten Riesling Spätlese 2016,"Germany
·
Mosel",4.1,$29.99
2504,Pine Ridge,Dijon Clones Chardonnay 2014,"United States
·
Los Carneros",3.8,$29.99
2505,Ferrari Carano,Reserve Chardonnay 2016,"United States
·
Los Carneros",3.9,$29.99
2506,Trimbach,Riesling Alsace Réserve 2016,"France
·
Alsace",3.8,$29.99
2507,Dante Rivetti,La Valletta Piemonte Chardonnay 2010,"Italy
·
Piemonte",3.9,$29.99
2508,Viña Alicia,Tiara White (San Alberto) 2017,"Argentina
·
Lujan de Cuyo",4.0,$29.99
2509,J Vineyards,Chardonnay 2016,"United States
·
Russian River Valley",4.1,$29.99
2510,Francine et Olivier Savary,Chablis 2017,"France
·
Chablis",3.7,$29.99
2511,Müller-Catoir,Haardt Muskateller 2016,"Germany
·
Pfalz",3.8,$29.99
2512,Alzinger,Dürnstein Grüner Veltliner Federspiel 2018,"Austria
·
Wachau",3.8,$29.99
2513,Domaine Barraud,Pouilly-Fuissé Vieilles Vignes 'Alliance' 2017,"France
·
Pouilly-Fuissé",3.9,$29.99
2514,Trimbach,Pinot Gris Alsace Réserve 2016,"France
·
Alsace",3.7,$29.99
2515,Don Olegario,Albariño 2015,"Spain
·
Rías Baixas",4.0,$29.99
2516,Albert Bichot,Pouilly-Fuissé 2017,"France
·
Pouilly-Fuissé",3.8,$29.99
2517,Honig,Reserve Sauvignon Blanc 2016,"United States
·
Rutherford",4.0,$29.99
2518,Ampeleia,Bianco di Ampeleia 2018,"Italy
·
Toscana",3.8,$29.99
2519,Allende,Rioja Blanco 2015,"Spain
·
Rioja",3.8,$29.99
2520,Château Les Charmes Godard,Francs - Côtes de Bordeaux Blanc 2015,"France
·
Francs - Côtes de Bordeaux",3.8,$29.99
2521,Más Que Vinos,La Malvar de Más Que Vinos Blanco Barrica 2016,"Spain
·
Castilla",4.1,$29.99
2522,Cristom,Viognier 2016,"United States
·
Eola-Amity Hills",3.7,$29.99
2523,Copain,Les Voisins Chardonnay 2016,"United States
·
Anderson Valley",3.7,$29.98
2524,Francois Carillon,Bourgogne Chardonnay 2017,"France
·
Bourgogne",3.8,$29.98
2525,Louis Latour,Chablis La Chanfleure 2017,"France
·
Chablis",4.0,$29.99
2526,Jordan,Chardonnay 2016,"United States
·
Russian River Valley",4.0,$29.99
2527,Brancott Estate,Letter Series 'B' Sauvignon Blanc 2018,"New Zealand
·
Marlborough",4.1,$29.99
2528,Dr. Loosen,Ürziger Würzgarten Riesling Spätlese 2016,"Germany
·
Mosel",4.1,$29.99
2529,Pine Ridge,Dijon Clones Chardonnay 2014,"United States
·
Los Carneros",3.8,$29.99
2530,Ferrari Carano,Reserve Chardonnay 2016,"United States
·
Los Carneros",3.9,$29.99
2531,Trimbach,Riesling Alsace Réserve 2016,"France
·
Alsace",3.8,$29.99
2532,Dante Rivetti,La Valletta Piemonte Chardonnay 2010,"Italy
·
Piemonte",3.9,$29.99
2533,Viña Alicia,Tiara White (San Alberto) 2017,"Argentina
·
Lujan de Cuyo",4.0,$29.99
2534,J Vineyards,Chardonnay 2016,"United States
·
Russian River Valley",4.1,$29.99
2535,Francine et Olivier Savary,Chablis 2017,"France
·
Chablis",3.7,$29.99
2536,Müller-Catoir,Haardt Muskateller 2016,"Germany
·
Pfalz",3.8,$29.99
2537,Alzinger,Dürnstein Grüner Veltliner Federspiel 2018,"Austria
·
Wachau",3.8,$29.99
2538,Domaine Barraud,Pouilly-Fuissé Vieilles Vignes 'Alliance' 2017,"France
·
Pouilly-Fuissé",3.9,$29.99
2539,Trimbach,Pinot Gris Alsace Réserve 2016,"France
·
Alsace",3.7,$29.99
2540,Don Olegario,Albariño 2015,"Spain
·
Rías Baixas",4.0,$29.99
2541,Albert Bichot,Pouilly-Fuissé 2017,"France
·
Pouilly-Fuissé",3.8,$29.99
2542,Honig,Reserve Sauvignon Blanc 2016,"United States
·
Rutherford",4.0,$29.99
2543,Ampeleia,Bianco di Ampeleia 2018,"Italy
·
Toscana",3.8,$29.99
2544,Allende,Rioja Blanco 2015,"Spain
·
Rioja",3.8,$29.99
2545,Château Les Charmes Godard,Francs - Côtes de Bordeaux Blanc 2015,"France
·
Francs - Côtes de Bordeaux",3.8,$29.99
2546,Más Que Vinos,La Malvar de Más Que Vinos Blanco Barrica 2016,"Spain
·
Castilla",4.1,$29.99
2547,Cristom,Viognier 2016,"United States
·
Eola-Amity Hills",3.7,$29.99
2548,Copain,Les Voisins Chardonnay 2016,"United States
·
Anderson Valley",3.7,$29.98
2549,Francois Carillon,Bourgogne Chardonnay 2017,"France
·
Bourgogne",3.8,$29.98
2550,Pine Ridge,Dijon Clones Chardonnay 2014,"United States
·
Los Carneros",3.8,$29.99
2551,Wölffer Estate,Perle Chardonnay 2017,"United States
·
The Hamptons, Long Island",3.9,$29.99
2552,Jordan,Chardonnay 2016,"United States
·
Russian River Valley",4.0,$29.99
2553,Dr. Loosen,Ürziger Würzgarten Riesling Spätlese 2016,"Germany
·
Mosel",4.1,$29.99
2554,Brancott Estate,Letter Series 'B' Sauvignon Blanc 2018,"New Zealand
·
Marlborough",4.1,$29.99
2555,Ferrari Carano,Reserve Chardonnay 2016,"United States
·
Los Carneros",3.9,$29.99
2556,Trimbach,Riesling Alsace Réserve 2016,"France
·
Alsace",3.8,$29.99
2557,Dante Rivetti,La Valletta Piemonte Chardonnay 2010,"Italy
·
Piemonte",3.9,$29.99
2558,Francine et Olivier Savary,Chablis 2017,"France
·
Chablis",3.7,$29.99
2559,J Vineyards,Chardonnay 2016,"United States
·
Russian River Valley",4.1,$29.99
2560,Viña Alicia,Tiara White (San Alberto) 2017,"Argentina
·
Lujan de Cuyo",4.0,$29.99
2561,Müller-Catoir,Haardt Muskateller 2016,"Germany
·
Pfalz",3.8,$29.99
2562,Albert Bichot,Pouilly-Fuissé 2017,"France
·
Pouilly-Fuissé",3.8,$29.99
2563,Don Olegario,Albariño 2015,"Spain
·
Rías Baixas",4.0,$29.99
2564,Domaine Barraud,Pouilly-Fuissé Vieilles Vignes 'Alliance' 2017,"France
·
Pouilly-Fuissé",3.9,$29.99
2565,Ampeleia,Bianco di Ampeleia 2018,"Italy
·
Toscana",3.8,$29.99
2566,Alzinger,Dürnstein Grüner Veltliner Federspiel 2018,"Austria
·
Wachau",3.8,$29.99
2567,Honig,Reserve Sauvignon Blanc 2016,"United States
·
Rutherford",4.0,$29.99
2568,Trimbach,Pinot Gris Alsace Réserve 2016,"France
·
Alsace",3.7,$29.99
2569,Allende,Rioja Blanco 2015,"Spain
·
Rioja",3.8,$29.99
2570,Château Les Charmes Godard,Francs - Côtes de Bordeaux Blanc 2015,"France
·
Francs - Côtes de Bordeaux",3.8,$29.99
2571,Cristom,Viognier 2016,"United States
·
Eola-Amity Hills",3.7,$29.99
2572,Más Que Vinos,La Malvar de Más Que Vinos Blanco Barrica 2016,"Spain
·
Castilla",4.1,$29.99
2573,Copain,Les Voisins Chardonnay 2016,"United States
·
Anderson Valley",3.7,$29.98
2574,Francois Carillon,Bourgogne Chardonnay 2017,"France
·
Bourgogne",3.8,$29.98
2575,Louis Latour,Chablis La Chanfleure 2017,"France
·
Chablis",4.0,$29.99
2576,Jordan,Chardonnay 2016,"United States
·
Russian River Valley",4.0,$29.99
2577,Brancott Estate,Letter Series 'B' Sauvignon Blanc 2018,"New Zealand
·
Marlborough",4.1,$29.99
2578,Dr. Loosen,Ürziger Würzgarten Riesling Spätlese 2016,"Germany
·
Mosel",4.1,$29.99
2579,Pine Ridge,Dijon Clones Chardonnay 2014,"United States
·
Los Carneros",3.8,$29.99
2580,Ferrari Carano,Reserve Chardonnay 2016,"United States
·
Los Carneros",3.9,$29.99
2581,Trimbach,Riesling Alsace Réserve 2016,"France
·
Alsace",3.8,$29.99
2582,Dante Rivetti,La Valletta Piemonte Chardonnay 2010,"Italy
·
Piemonte",3.9,$29.99
2583,Viña Alicia,Tiara White (San Alberto) 2017,"Argentina
·
Lujan de Cuyo",4.0,$29.99
2584,J Vineyards,Chardonnay 2016,"United States
·
Russian River Valley",4.1,$29.99
2585,Francine et Olivier Savary,Chablis 2017,"France
·
Chablis",3.7,$29.99
2586,Müller-Catoir,Haardt Muskateller 2016,"Germany
·
Pfalz",3.8,$29.99
2587,Alzinger,Dürnstein Grüner Veltliner Federspiel 2018,"Austria
·
Wachau",3.8,$29.99
2588,Domaine Barraud,Pouilly-Fuissé Vieilles Vignes 'Alliance' 2017,"France
·
Pouilly-Fuissé",3.9,$29.99
2589,Trimbach,Pinot Gris Alsace Réserve 2016,"France
·
Alsace",3.7,$29.99
2590,Don Olegario,Albariño 2015,"Spain
·
Rías Baixas",4.0,$29.99
2591,Albert Bichot,Pouilly-Fuissé 2017,"France
·
Pouilly-Fuissé",3.8,$29.99
2592,Honig,Reserve Sauvignon Blanc 2016,"United States
·
Rutherford",4.0,$29.99
2593,Ampeleia,Bianco di Ampeleia 2018,"Italy
·
Toscana",3.8,$29.99
2594,Allende,Rioja Blanco 2015,"Spain
·
Rioja",3.8,$29.99
2595,Château Les Charmes Godard,Francs - Côtes de Bordeaux Blanc 2015,"France
·
Francs - Côtes de Bordeaux",3.8,$29.99
2596,Más Que Vinos,La Malvar de Más Que Vinos Blanco Barrica 2016,"Spain
·
Castilla",4.1,$29.99
2597,Cristom,Viognier 2016,"United States
·
Eola-Amity Hills",3.7,$29.99
2598,Copain,Les Voisins Chardonnay 2016,"United States
·
Anderson Valley",3.7,$29.98
2599,Francois Carillon,Bourgogne Chardonnay 2017,"France
·
Bourgogne",3.8,$29.98
2600,Louis Latour,Chablis La Chanfleure 2017,"France
·
Chablis",4.0,$29.99
2601,Jordan,Chardonnay 2016,"United States
·
Russian River Valley",4.0,$29.99
2602,Brancott Estate,Letter Series 'B' Sauvignon Blanc 2018,"New Zealand
·
Marlborough",4.1,$29.99
2603,Dr. Loosen,Ürziger Würzgarten Riesling Spätlese 2016,"Germany
·
Mosel",4.1,$29.99
2604,Pine Ridge,Dijon Clones Chardonnay 2014,"United States
·
Los Carneros",3.8,$29.99
2605,Ferrari Carano,Reserve Chardonnay 2016,"United States
·
Los Carneros",3.9,$29.99
2606,Trimbach,Riesling Alsace Réserve 2016,"France
·
Alsace",3.8,$29.99
2607,Dante Rivetti,La Valletta Piemonte Chardonnay 2010,"Italy
·
Piemonte",3.9,$29.99
2608,Viña Alicia,Tiara White (San Alberto) 2017,"Argentina
·
Lujan de Cuyo",4.0,$29.99
2609,J Vineyards,Chardonnay 2016,"United States
·
Russian River Valley",4.1,$29.99
2610,Francine et Olivier Savary,Chablis 2017,"France
·
Chablis",3.7,$29.99
2611,Müller-Catoir,Haardt Muskateller 2016,"Germany
·
Pfalz",3.8,$29.99
2612,Alzinger,Dürnstein Grüner Veltliner Federspiel 2018,"Austria
·
Wachau",3.8,$29.99
2613,Domaine Barraud,Pouilly-Fuissé Vieilles Vignes 'Alliance' 2017,"France
·
Pouilly-Fuissé",3.9,$29.99
2614,Trimbach,Pinot Gris Alsace Réserve 2016,"France
·
Alsace",3.7,$29.99
2615,Don Olegario,Albariño 2015,"Spain
·
Rías Baixas",4.0,$29.99
2616,Albert Bichot,Pouilly-Fuissé 2017,"France
·
Pouilly-Fuissé",3.8,$29.99
