,winery,wine,location,rating,price
2197,Quartomoro,Z Frizzante Sui Lieviti N.V.,"Italy
·
Sardegna",3.7,View shops
2198,Monsupello,Brut N.V.,"Italy
·
Lombardia",3.9,View shops
2199,Julien Meyer,Crémant d'Alsace Brut N.V.,"France
·
Crémant d'Alsace",3.7,View shops
2200,Pierre Paillard,Bouzy Grand Cru Brut N.V.,"France
·
Champagne",4.1,View shops
2201,Bele Casel,Asolo Prosecco Superiore Extra Brut N.V.,"Italy
·
Asolo Prosecco",3.5,View shops
2202,Domaine François Pinon,Vouvray Brut N.V.,"France
·
Vouvray",3.8,View shops
2203,Zamuner,Blanc de Blancs Demi Sec 2009,"Italy
·
Veneto",3.9,View shops
2204,Faccoli,Franciacorta Brut N.V.,"Italy
·
Franciacorta",3.7,View shops
2205,Bruno Giacosa,Spumante Extra Brut 2007,"Italy
·
Piemonte",3.7,View shops
2206,Louis Huot,Carte Noire Brut Champagne N.V.,"France
·
Champagne",3.7,View shops
2207,Vilmart & Cie,Grand Cellier Rubis Brut Champagne Premier Cru 2011,"France
·
Champagne Premier Cru",4.0,View shops
2208,Petitjean Pienne,Cuvée de Réserve Blanc de Blancs Brut Champagne Grand Cru 'Cramant' N.V.,"France
·
Champagne Grand Cru 'Cramant'",3.8,View shops
2209,Fabrice Bertemes,Grande Sélection Trepail Brut Champagne Premier Cru N.V.,"France
·
Champagne Premier Cru",3.9,View shops
2210,Roger Coulon,Heri Hodie Champagne Premier Cru N.V.,"France
·
Champagne Premier Cru",3.9,View shops
2211,Pierre Peters,Blanc de Blancs Brut Champagne Grand Cru 'Le Mesnil-sur-Oger' N.V.,"France
·
Champagne Grand Cru 'Le Mesnil-sur-Oger'",3.9,View shops
2212,Jané Ventura,Reserva de la Música Brut Nature 2016,"Spain
·
Cava",3.7,View shops
2213,Beato Bartolomeo Breganze,Prosecco Extra Dry N.V.,"Italy
·
Prosecco",3.7,View shops
2214,Paltrinieri,Solco 2018,"Italy
·
Emilia",4.1,View shops
2215,Charles de Monrency,Réserve Brut Champagne N.V.,"France
·
Champagne",3.5,View shops
2216,Altemasi,Millesimato Método Classico Brut N.V.,"Italy
·
Trento",3.7,View shops
2217,Laherte Freres,Les Beaudiers Rosé de Saignée Vieilles Vignes de Pinot Meunier Extra-Brut Champagne N.V.,"France
·
Champagne",4.1,View shops
2218,Frank Family,Blanc de Blancs 2014,"United States
·
Los Carneros",4.3,View shops
2219,Mont Marçal,Cava Reserva Brut N.V.,"Spain
·
Cava",3.6,View shops
2220,Belin Gerard et Olivier,Bleu Chic Champagne N.V.,"France
·
Champagne",3.9,View shops
2221,Eudald Massana Noya,Cava Reserva Brut Nature N.V.,"Spain
·
Cava",3.6,View shops
2222,Schloss Gobelsburg,Brut Reserve N.V.,"Austria
·
Niederösterreich",3.8,View shops
2223,Gramona,Cava Enoteca Finca de L'Origen Brut Nature 2002,"Spain
·
Cava",4.5,View shops
2224,Ayala,Blanc de Blancs Brut Aÿ Champagne 2008,"France
·
Champagne",4.1,View shops
2225,Perrier-Jouët,Belle Epoque Rosé Brut Champagne 2005,"France
·
Champagne",4.6,View shops
2226,Raventos I Blanc,L'Hereu Cava Brut Nature N.V.,"Spain
·
Cava",3.7,View shops
2227,Laherte Freres,Les Vignes d'Autrefois Vieilles Vignes de Pinot Meunier Extra-Brut Champagne 2013,"France
·
Champagne",4.0,View shops
2228,Castello del Poggio,Asti Dolce N.V.,"Italy
·
Asti",3.7,View shops
2229,Jeaunaux-Robin,Le Talus de Saint Prix Extra-Brut Champagne N.V.,"France
·
Champagne",3.9,View shops
2230,Xavier Leconte,L'Heritage de Xavier Brut Champagne N.V.,"France
·
Champagne",3.5,View shops
2231,Mont Marçal,Cava Reserva Brut N.V.,"Spain
·
Cava",3.6,View shops
2232,Laurenti,Grand Cuvée Rosée Brut Champagne N.V.,"France
·
Champagne",4.0,View shops
2233,Laherte Freres,Les Beaudiers Rosé de Saignée Vieilles Vignes de Pinot Meunier Extra-Brut Champagne N.V.,"France
·
Champagne",4.1,View shops
2234,Hermann J. Wiemer,Riesling Semi-Dry N.V.,"United States
·
Seneca Lake",4.0,View shops
2235,Mionetto,Prosecco Valdobbiadene Frizzante N.V.,"Italy
·
Conegliano-Valdobbiadene Prosecco",3.5,View shops
2236,Ruinart,Millesimé Brut Champagne 2010,"France
·
Champagne",4.3,View shops
2237,Paltrinieri,Solco 2018,"Italy
·
Emilia",4.1,View shops
2238,Belin Gerard et Olivier,Bleu Chic Champagne N.V.,"France
·
Champagne",3.9,View shops
2239,Deutz,Amour de Deutz Millesimé Rosé Brut Champagne 2008,"France
·
Champagne",4.6,View shops
2240,Altemasi,Millesimato Método Classico Brut N.V.,"Italy
·
Trento",3.7,View shops
2241,Alasia,Moscato d'Asti 2018,"Italy
·
Moscato d'Asti",3.9,View shops
2242,Alasia,Brachetto d'Acqui 2018,"Italy
·
Brachetto d'Acqui",3.9,View shops
2243,Renardat-Fache Alain,Cerdon Bugey Méthode Ancestrale Rosé N.V.,"France
·
Bugey",4.0,View shops
2244,Bollinger,La Grande Année Brut Champagne N.V.,"France
·
Champagne",4.5,View shops
2245,Eudald Massana Noya,Cava Reserva Brut Nature N.V.,"Spain
·
Cava",3.6,View shops
2246,Castello Bonomi,Franciacorta Gran Cuvée Brut N.V.,"Italy
·
Franciacorta",3.8,View shops
2247,Quartomoro,Z Frizzante Sui Lieviti N.V.,"Italy
·
Sardegna",3.7,View shops
2248,Monsupello,Brut N.V.,"Italy
·
Lombardia",3.9,View shops
2249,Julien Meyer,Crémant d'Alsace Brut N.V.,"France
·
Crémant d'Alsace",3.7,View shops
2250,Pierre Paillard,Bouzy Grand Cru Brut N.V.,"France
·
Champagne",4.1,View shops
2251,Bele Casel,Asolo Prosecco Superiore Extra Brut N.V.,"Italy
·
Asolo Prosecco",3.5,View shops
2252,Domaine François Pinon,Vouvray Brut N.V.,"France
·
Vouvray",3.8,View shops
2253,Zamuner,Blanc de Blancs Demi Sec 2009,"Italy
·
Veneto",3.9,View shops
2254,Faccoli,Franciacorta Brut N.V.,"Italy
·
Franciacorta",3.7,View shops
2255,Bruno Giacosa,Spumante Extra Brut 2007,"Italy
·
Piemonte",3.7,View shops
2256,Louis Huot,Carte Noire Brut Champagne N.V.,"France
·
Champagne",3.7,View shops
2257,Vilmart & Cie,Grand Cellier Rubis Brut Champagne Premier Cru 2011,"France
·
Champagne Premier Cru",4.0,View shops
2258,Petitjean Pienne,Cuvée de Réserve Blanc de Blancs Brut Champagne Grand Cru 'Cramant' N.V.,"France
·
Champagne Grand Cru 'Cramant'",3.8,View shops
2259,Fabrice Bertemes,Grande Sélection Trepail Brut Champagne Premier Cru N.V.,"France
·
Champagne Premier Cru",3.9,View shops
2260,Roger Coulon,Heri Hodie Champagne Premier Cru N.V.,"France
·
Champagne Premier Cru",3.9,View shops
2261,Pierre Peters,Blanc de Blancs Brut Champagne Grand Cru 'Le Mesnil-sur-Oger' N.V.,"France
·
Champagne Grand Cru 'Le Mesnil-sur-Oger'",3.9,View shops
2262,Jané Ventura,Reserva de la Música Brut Nature 2016,"Spain
·
Cava",3.7,View shops
2263,Beato Bartolomeo Breganze,Prosecco Extra Dry N.V.,"Italy
·
Prosecco",3.7,View shops
2264,Paltrinieri,Solco 2018,"Italy
·
Emilia",4.1,View shops
2265,Altemasi,Millesimato Método Classico Brut N.V.,"Italy
·
Trento",3.7,View shops
2266,Laherte Freres,Les Beaudiers Rosé de Saignée Vieilles Vignes de Pinot Meunier Extra-Brut Champagne N.V.,"France
·
Champagne",4.1,View shops
2267,Frank Family,Blanc de Blancs 2014,"United States
·
Los Carneros",4.3,View shops
2268,Mont Marçal,Cava Reserva Brut N.V.,"Spain
·
Cava",3.6,View shops
2269,Belin Gerard et Olivier,Bleu Chic Champagne N.V.,"France
·
Champagne",3.9,View shops
2270,Eudald Massana Noya,Cava Reserva Brut Nature N.V.,"Spain
·
Cava",3.6,View shops
2271,Schloss Gobelsburg,Brut Reserve N.V.,"Austria
·
Niederösterreich",3.8,View shops
2272,Gramona,Cava Enoteca Finca de L'Origen Brut Nature 2002,"Spain
·
Cava",4.5,View shops
2273,Ayala,Blanc de Blancs Brut Aÿ Champagne 2008,"France
·
Champagne",4.1,View shops
2274,Pol Roger,Brut Champagne (Extra Cuvée de Réserve) 2006,"France
·
Champagne",4.3,View shops
2275,Raventos I Blanc,L'Hereu Cava Brut Nature N.V.,"Spain
·
Cava",3.7,View shops
2276,Laherte Freres,Les Vignes d'Autrefois Vieilles Vignes de Pinot Meunier Extra-Brut Champagne 2013,"France
·
Champagne",4.0,View shops
2277,Castello del Poggio,Asti Dolce N.V.,"Italy
·
Asti",3.7,View shops
2278,Jeaunaux-Robin,Le Talus de Saint Prix Extra-Brut Champagne N.V.,"France
·
Champagne",3.9,View shops
2279,Xavier Leconte,L'Heritage de Xavier Brut Champagne N.V.,"France
·
Champagne",3.5,View shops
2280,Mont Marçal,Cava Reserva Brut N.V.,"Spain
·
Cava",3.6,View shops
2281,Laurenti,Grand Cuvée Rosée Brut Champagne N.V.,"France
·
Champagne",4.0,View shops
2282,Laherte Freres,Les Beaudiers Rosé de Saignée Vieilles Vignes de Pinot Meunier Extra-Brut Champagne N.V.,"France
·
Champagne",4.1,View shops
2283,Hermann J. Wiemer,Riesling Semi-Dry N.V.,"United States
·
Seneca Lake",4.0,View shops
2284,Mionetto,Prosecco Valdobbiadene Frizzante N.V.,"Italy
·
Conegliano-Valdobbiadene Prosecco",3.5,View shops
2285,Ruinart,Millesimé Brut Champagne 2010,"France
·
Champagne",4.3,View shops
2286,Paltrinieri,Solco 2018,"Italy
·
Emilia",4.1,View shops
2287,Belin Gerard et Olivier,Bleu Chic Champagne N.V.,"France
·
Champagne",3.9,View shops
2288,Deutz,Amour de Deutz Millesimé Rosé Brut Champagne 2008,"France
·
Champagne",4.6,View shops
2289,Altemasi,Millesimato Método Classico Brut N.V.,"Italy
·
Trento",3.7,View shops
2290,Alasia,Moscato d'Asti 2018,"Italy
·
Moscato d'Asti",3.9,View shops
2291,Alasia,Brachetto d'Acqui 2018,"Italy
·
Brachetto d'Acqui",3.9,View shops
2292,Renardat-Fache Alain,Cerdon Bugey Méthode Ancestrale Rosé N.V.,"France
·
Bugey",4.0,View shops
2293,Bollinger,La Grande Année Brut Champagne N.V.,"France
·
Champagne",4.5,View shops
2294,Eudald Massana Noya,Cava Reserva Brut Nature N.V.,"Spain
·
Cava",3.6,View shops
2295,Castello Bonomi,Franciacorta Gran Cuvée Brut N.V.,"Italy
·
Franciacorta",3.8,View shops
2296,Quartomoro,Z Frizzante Sui Lieviti N.V.,"Italy
·
Sardegna",3.7,View shops
2297,Monsupello,Brut N.V.,"Italy
·
Lombardia",3.9,View shops
2298,Julien Meyer,Crémant d'Alsace Brut N.V.,"France
·
Crémant d'Alsace",3.7,View shops
2299,Sadi Malot,Cuvée de Réserve Blanc de Blancs Brut Champagne Premier Cru N.V.,"France
·
Champagne Premier Cru",3.7,View shops
2300,Raventos I Blanc,L'Hereu Cava Brut Nature N.V.,"Spain
·
Cava",3.7,View shops
2301,Laherte Freres,Les Vignes d'Autrefois Vieilles Vignes de Pinot Meunier Extra-Brut Champagne 2013,"France
·
Champagne",4.0,View shops
2302,Castello del Poggio,Asti Dolce N.V.,"Italy
·
Asti",3.7,View shops
2303,Jeaunaux-Robin,Le Talus de Saint Prix Extra-Brut Champagne N.V.,"France
·
Champagne",3.9,View shops
2304,Xavier Leconte,L'Heritage de Xavier Brut Champagne N.V.,"France
·
Champagne",3.5,View shops
2305,Mont Marçal,Cava Reserva Brut N.V.,"Spain
·
Cava",3.6,View shops
2306,Laurenti,Grand Cuvée Rosée Brut Champagne N.V.,"France
·
Champagne",4.0,View shops
2307,Laherte Freres,Les Beaudiers Rosé de Saignée Vieilles Vignes de Pinot Meunier Extra-Brut Champagne N.V.,"France
·
Champagne",4.1,View shops
2308,Hermann J. Wiemer,Riesling Semi-Dry N.V.,"United States
·
Seneca Lake",4.0,View shops
2309,Mionetto,Prosecco Valdobbiadene Frizzante N.V.,"Italy
·
Conegliano-Valdobbiadene Prosecco",3.5,View shops
2310,Ruinart,Millesimé Brut Champagne 2010,"France
·
Champagne",4.3,View shops
2311,Paltrinieri,Solco 2018,"Italy
·
Emilia",4.1,View shops
2312,Belin Gerard et Olivier,Bleu Chic Champagne N.V.,"France
·
Champagne",3.9,View shops
2313,Deutz,Amour de Deutz Millesimé Rosé Brut Champagne 2008,"France
·
Champagne",4.6,View shops
2314,Altemasi,Millesimato Método Classico Brut N.V.,"Italy
·
Trento",3.7,View shops
2315,Alasia,Moscato d'Asti 2018,"Italy
·
Moscato d'Asti",3.9,View shops
2316,Alasia,Brachetto d'Acqui 2018,"Italy
·
Brachetto d'Acqui",3.9,View shops
2317,Renardat-Fache Alain,Cerdon Bugey Méthode Ancestrale Rosé N.V.,"France
·
Bugey",4.0,View shops
2318,Bollinger,La Grande Année Brut Champagne N.V.,"France
·
Champagne",4.5,View shops
2319,Eudald Massana Noya,Cava Reserva Brut Nature N.V.,"Spain
·
Cava",3.6,View shops
2320,Castello Bonomi,Franciacorta Gran Cuvée Brut N.V.,"Italy
·
Franciacorta",3.8,View shops
2321,Quartomoro,Z Frizzante Sui Lieviti N.V.,"Italy
·
Sardegna",3.7,View shops
2322,Monsupello,Brut N.V.,"Italy
·
Lombardia",3.9,View shops
2323,Julien Meyer,Crémant d'Alsace Brut N.V.,"France
·
Crémant d'Alsace",3.7,View shops
2324,Sadi Malot,Cuvée de Réserve Blanc de Blancs Brut Champagne Premier Cru N.V.,"France
·
Champagne Premier Cru",3.7,View shops
2325,Raventos I Blanc,L'Hereu Cava Brut Nature N.V.,"Spain
·
Cava",3.7,View shops
2326,Laherte Freres,Les Vignes d'Autrefois Vieilles Vignes de Pinot Meunier Extra-Brut Champagne 2013,"France
·
Champagne",4.0,View shops
2327,Castello del Poggio,Asti Dolce N.V.,"Italy
·
Asti",3.7,View shops
2328,Jeaunaux-Robin,Le Talus de Saint Prix Extra-Brut Champagne N.V.,"France
·
Champagne",3.9,View shops
2329,Xavier Leconte,L'Heritage de Xavier Brut Champagne N.V.,"France
·
Champagne",3.5,View shops
2330,Mont Marçal,Cava Reserva Brut N.V.,"Spain
·
Cava",3.6,View shops
2331,Laurenti,Grand Cuvée Rosée Brut Champagne N.V.,"France
·
Champagne",4.0,View shops
2332,Laherte Freres,Les Beaudiers Rosé de Saignée Vieilles Vignes de Pinot Meunier Extra-Brut Champagne N.V.,"France
·
Champagne",4.1,View shops
2333,Hermann J. Wiemer,Riesling Semi-Dry N.V.,"United States
·
Seneca Lake",4.0,View shops
2334,Mionetto,Prosecco Valdobbiadene Frizzante N.V.,"Italy
·
Conegliano-Valdobbiadene Prosecco",3.5,View shops
2335,Ruinart,Millesimé Brut Champagne 2010,"France
·
Champagne",4.3,View shops
2336,Paltrinieri,Solco 2018,"Italy
·
Emilia",4.1,View shops
2337,Belin Gerard et Olivier,Bleu Chic Champagne N.V.,"France
·
Champagne",3.9,View shops
2338,Deutz,Amour de Deutz Millesimé Rosé Brut Champagne 2008,"France
·
Champagne",4.6,View shops
2339,Altemasi,Millesimato Método Classico Brut N.V.,"Italy
·
Trento",3.7,View shops
2340,Alasia,Moscato d'Asti 2018,"Italy
·
Moscato d'Asti",3.9,View shops
2341,Alasia,Brachetto d'Acqui 2018,"Italy
·
Brachetto d'Acqui",3.9,View shops
2342,Renardat-Fache Alain,Cerdon Bugey Méthode Ancestrale Rosé N.V.,"France
·
Bugey",4.0,View shops
2343,Bollinger,La Grande Année Brut Champagne N.V.,"France
·
Champagne",4.5,View shops
2344,Eudald Massana Noya,Cava Reserva Brut Nature N.V.,"Spain
·
Cava",3.6,View shops
2345,Castello Bonomi,Franciacorta Gran Cuvée Brut N.V.,"Italy
·
Franciacorta",3.8,View shops
2346,Quartomoro,Z Frizzante Sui Lieviti N.V.,"Italy
·
Sardegna",3.7,View shops
2347,Monsupello,Brut N.V.,"Italy
·
Lombardia",3.9,View shops
2348,Julien Meyer,Crémant d'Alsace Brut N.V.,"France
·
Crémant d'Alsace",3.7,View shops
2349,Sadi Malot,Cuvée de Réserve Blanc de Blancs Brut Champagne Premier Cru N.V.,"France
·
Champagne Premier Cru",3.7,View shops
2350,Pierre Paillard,Bouzy Grand Cru Brut N.V.,"France
·
Champagne",4.1,View shops
2351,Bele Casel,Asolo Prosecco Superiore Extra Brut N.V.,"Italy
·
Asolo Prosecco",3.5,View shops
2352,Domaine François Pinon,Vouvray Brut N.V.,"France
·
Vouvray",3.8,View shops
2353,Zamuner,Blanc de Blancs Demi Sec 2009,"Italy
·
Veneto",3.9,View shops
2354,Faccoli,Franciacorta Brut N.V.,"Italy
·
Franciacorta",3.7,View shops
2355,Bruno Giacosa,Spumante Extra Brut 2007,"Italy
·
Piemonte",3.7,View shops
2356,Louis Huot,Carte Noire Brut Champagne N.V.,"France
·
Champagne",3.7,View shops
2357,Vilmart & Cie,Grand Cellier Rubis Brut Champagne Premier Cru 2011,"France
·
Champagne Premier Cru",4.0,View shops
2358,Petitjean Pienne,Cuvée de Réserve Blanc de Blancs Brut Champagne Grand Cru 'Cramant' N.V.,"France
·
Champagne Grand Cru 'Cramant'",3.8,View shops
2359,Fabrice Bertemes,Grande Sélection Trepail Brut Champagne Premier Cru N.V.,"France
·
Champagne Premier Cru",3.9,View shops
2360,Roger Coulon,Heri Hodie Champagne Premier Cru N.V.,"France
·
Champagne Premier Cru",3.9,View shops
2361,Pierre Peters,Blanc de Blancs Brut Champagne Grand Cru 'Le Mesnil-sur-Oger' N.V.,"France
·
Champagne Grand Cru 'Le Mesnil-sur-Oger'",3.9,View shops
2362,Jané Ventura,Reserva de la Música Brut Nature 2016,"Spain
·
Cava",3.7,View shops
2363,Beato Bartolomeo Breganze,Prosecco Extra Dry N.V.,"Italy
·
Prosecco",3.7,View shops
2364,Paltrinieri,Solco 2018,"Italy
·
Emilia",4.1,View shops
2365,Altemasi,Millesimato Método Classico Brut N.V.,"Italy
·
Trento",3.7,View shops
2366,Laherte Freres,Les Beaudiers Rosé de Saignée Vieilles Vignes de Pinot Meunier Extra-Brut Champagne N.V.,"France
·
Champagne",4.1,View shops
2367,Frank Family,Blanc de Blancs 2014,"United States
·
Los Carneros",4.3,View shops
2368,Mont Marçal,Cava Reserva Brut N.V.,"Spain
·
Cava",3.6,View shops
2369,Belin Gerard et Olivier,Bleu Chic Champagne N.V.,"France
·
Champagne",3.9,View shops
2370,Eudald Massana Noya,Cava Reserva Brut Nature N.V.,"Spain
·
Cava",3.6,View shops
2371,Schloss Gobelsburg,Brut Reserve N.V.,"Austria
·
Niederösterreich",3.8,View shops
2372,Gramona,Cava Enoteca Finca de L'Origen Brut Nature 2002,"Spain
·
Cava",4.5,View shops
2373,Ayala,Blanc de Blancs Brut Aÿ Champagne 2008,"France
·
Champagne",4.1,View shops
2374,Pol Roger,Brut Champagne (Extra Cuvée de Réserve) 2006,"France
·
Champagne",4.3,View shops
2375,Raventos I Blanc,L'Hereu Cava Brut Nature N.V.,"Spain
·
Cava",3.7,View shops
2376,Laherte Freres,Les Vignes d'Autrefois Vieilles Vignes de Pinot Meunier Extra-Brut Champagne 2013,"France
·
Champagne",4.0,View shops
2377,Castello del Poggio,Asti Dolce N.V.,"Italy
·
Asti",3.7,View shops
2378,Jeaunaux-Robin,Le Talus de Saint Prix Extra-Brut Champagne N.V.,"France
·
Champagne",3.9,View shops
2379,Xavier Leconte,L'Heritage de Xavier Brut Champagne N.V.,"France
·
Champagne",3.5,View shops
2380,Mont Marçal,Cava Reserva Brut N.V.,"Spain
·
Cava",3.6,View shops
2381,Laurenti,Grand Cuvée Rosée Brut Champagne N.V.,"France
·
Champagne",4.0,View shops
2382,Laherte Freres,Les Beaudiers Rosé de Saignée Vieilles Vignes de Pinot Meunier Extra-Brut Champagne N.V.,"France
·
Champagne",4.1,View shops
2383,Hermann J. Wiemer,Riesling Semi-Dry N.V.,"United States
·
Seneca Lake",4.0,View shops
2384,Mionetto,Prosecco Valdobbiadene Frizzante N.V.,"Italy
·
Conegliano-Valdobbiadene Prosecco",3.5,View shops
2385,Ruinart,Millesimé Brut Champagne 2010,"France
·
Champagne",4.3,View shops
2386,Paltrinieri,Solco 2018,"Italy
·
Emilia",4.1,View shops
2387,Belin Gerard et Olivier,Bleu Chic Champagne N.V.,"France
·
Champagne",3.9,View shops
2388,Deutz,Amour de Deutz Millesimé Rosé Brut Champagne 2008,"France
·
Champagne",4.6,View shops
2389,Altemasi,Millesimato Método Classico Brut N.V.,"Italy
·
Trento",3.7,View shops
2390,Alasia,Moscato d'Asti 2018,"Italy
·
Moscato d'Asti",3.9,View shops
2391,Alasia,Brachetto d'Acqui 2018,"Italy
·
Brachetto d'Acqui",3.9,View shops
2392,Renardat-Fache Alain,Cerdon Bugey Méthode Ancestrale Rosé N.V.,"France
·
Bugey",4.0,View shops
2393,Bollinger,La Grande Année Brut Champagne N.V.,"France
·
Champagne",4.5,View shops
2394,Eudald Massana Noya,Cava Reserva Brut Nature N.V.,"Spain
·
Cava",3.6,View shops
2395,Castello Bonomi,Franciacorta Gran Cuvée Brut N.V.,"Italy
·
Franciacorta",3.8,View shops
2396,Quartomoro,Z Frizzante Sui Lieviti N.V.,"Italy
·
Sardegna",3.7,View shops
2397,Monsupello,Brut N.V.,"Italy
·
Lombardia",3.9,View shops
2398,Julien Meyer,Crémant d'Alsace Brut N.V.,"France
·
Crémant d'Alsace",3.7,View shops
2399,Sadi Malot,Cuvée de Réserve Blanc de Blancs Brut Champagne Premier Cru N.V.,"France
·
Champagne Premier Cru",3.7,View shops
2400,Pierre Paillard,Bouzy Grand Cru Brut N.V.,"France
·
Champagne",4.1,View shops
2401,Bele Casel,Asolo Prosecco Superiore Extra Brut N.V.,"Italy
·
Asolo Prosecco",3.5,View shops
2402,Domaine François Pinon,Vouvray Brut N.V.,"France
·
Vouvray",3.8,View shops
2403,Zamuner,Blanc de Blancs Demi Sec 2009,"Italy
·
Veneto",3.9,View shops
2404,Faccoli,Franciacorta Brut N.V.,"Italy
·
Franciacorta",3.7,View shops
2405,Bruno Giacosa,Spumante Extra Brut 2007,"Italy
·
Piemonte",3.7,View shops
2406,Louis Huot,Carte Noire Brut Champagne N.V.,"France
·
Champagne",3.7,View shops
2407,Vilmart & Cie,Grand Cellier Rubis Brut Champagne Premier Cru 2011,"France
·
Champagne Premier Cru",4.0,View shops
2408,Petitjean Pienne,Cuvée de Réserve Blanc de Blancs Brut Champagne Grand Cru 'Cramant' N.V.,"France
·
Champagne Grand Cru 'Cramant'",3.8,View shops
2409,Fabrice Bertemes,Grande Sélection Trepail Brut Champagne Premier Cru N.V.,"France
·
Champagne Premier Cru",3.9,View shops
2410,Roger Coulon,Heri Hodie Champagne Premier Cru N.V.,"France
·
Champagne Premier Cru",3.9,View shops
2411,Pierre Peters,Blanc de Blancs Brut Champagne Grand Cru 'Le Mesnil-sur-Oger' N.V.,"France
·
Champagne Grand Cru 'Le Mesnil-sur-Oger'",3.9,View shops
2412,Jané Ventura,Reserva de la Música Brut Nature 2016,"Spain
·
Cava",3.7,View shops
2413,Beato Bartolomeo Breganze,Prosecco Extra Dry N.V.,"Italy
·
Prosecco",3.7,View shops
2414,Paltrinieri,Solco 2018,"Italy
·
Emilia",4.1,View shops
2415,Altemasi,Millesimato Método Classico Brut N.V.,"Italy
·
Trento",3.7,View shops
2416,Laherte Freres,Les Beaudiers Rosé de Saignée Vieilles Vignes de Pinot Meunier Extra-Brut Champagne N.V.,"France
·
Champagne",4.1,View shops
2417,Frank Family,Blanc de Blancs 2014,"United States
·
Los Carneros",4.3,View shops
2418,Mont Marçal,Cava Reserva Brut N.V.,"Spain
·
Cava",3.6,View shops
2419,Belin Gerard et Olivier,Bleu Chic Champagne N.V.,"France
·
Champagne",3.9,View shops
2420,Eudald Massana Noya,Cava Reserva Brut Nature N.V.,"Spain
·
Cava",3.6,View shops
2421,Schloss Gobelsburg,Brut Reserve N.V.,"Austria
·
Niederösterreich",3.8,View shops
2422,Gramona,Cava Enoteca Finca de L'Origen Brut Nature 2002,"Spain
·
Cava",4.5,View shops
2423,Ayala,Blanc de Blancs Brut Aÿ Champagne 2008,"France
·
Champagne",4.1,View shops
2424,Pol Roger,Brut Champagne (Extra Cuvée de Réserve) 2006,"France
·
Champagne",4.3,View shops
2425,Raventos I Blanc,L'Hereu Cava Brut Nature N.V.,"Spain
·
Cava",3.7,View shops
2426,Laherte Freres,Les Vignes d'Autrefois Vieilles Vignes de Pinot Meunier Extra-Brut Champagne 2013,"France
·
Champagne",4.0,View shops
2427,Castello del Poggio,Asti Dolce N.V.,"Italy
·
Asti",3.7,View shops
2428,Jeaunaux-Robin,Le Talus de Saint Prix Extra-Brut Champagne N.V.,"France
·
Champagne",3.9,View shops
2429,Xavier Leconte,L'Heritage de Xavier Brut Champagne N.V.,"France
·
Champagne",3.5,View shops
2430,Mont Marçal,Cava Reserva Brut N.V.,"Spain
·
Cava",3.6,View shops
2431,Laurenti,Grand Cuvée Rosée Brut Champagne N.V.,"France
·
Champagne",4.0,View shops
2432,Laherte Freres,Les Beaudiers Rosé de Saignée Vieilles Vignes de Pinot Meunier Extra-Brut Champagne N.V.,"France
·
Champagne",4.1,View shops
2433,Hermann J. Wiemer,Riesling Semi-Dry N.V.,"United States
·
Seneca Lake",4.0,View shops
2434,Mionetto,Prosecco Valdobbiadene Frizzante N.V.,"Italy
·
Conegliano-Valdobbiadene Prosecco",3.5,View shops
2435,Ruinart,Millesimé Brut Champagne 2010,"France
·
Champagne",4.3,View shops
2436,Paltrinieri,Solco 2018,"Italy
·
Emilia",4.1,View shops
2437,Belin Gerard et Olivier,Bleu Chic Champagne N.V.,"France
·
Champagne",3.9,View shops
2438,Deutz,Amour de Deutz Millesimé Rosé Brut Champagne 2008,"France
·
Champagne",4.6,View shops
2439,Altemasi,Millesimato Método Classico Brut N.V.,"Italy
·
Trento",3.7,View shops
2440,Alasia,Moscato d'Asti 2018,"Italy
·
Moscato d'Asti",3.9,View shops
2441,Alasia,Brachetto d'Acqui 2018,"Italy
·
Brachetto d'Acqui",3.9,View shops
2442,Renardat-Fache Alain,Cerdon Bugey Méthode Ancestrale Rosé N.V.,"France
·
Bugey",4.0,View shops
2443,Bollinger,La Grande Année Brut Champagne N.V.,"France
·
Champagne",4.5,View shops
2444,Eudald Massana Noya,Cava Reserva Brut Nature N.V.,"Spain
·
Cava",3.6,View shops
2445,Castello Bonomi,Franciacorta Gran Cuvée Brut N.V.,"Italy
·
Franciacorta",3.8,View shops
2446,Quartomoro,Z Frizzante Sui Lieviti N.V.,"Italy
·
Sardegna",3.7,View shops
2447,Monsupello,Brut N.V.,"Italy
·
Lombardia",3.9,View shops
2448,Julien Meyer,Crémant d'Alsace Brut N.V.,"France
·
Crémant d'Alsace",3.7,View shops
2449,Sadi Malot,Cuvée de Réserve Blanc de Blancs Brut Champagne Premier Cru N.V.,"France
·
Champagne Premier Cru",3.7,View shops
2450,Raventos I Blanc,L'Hereu Cava Brut Nature N.V.,"Spain
·
Cava",3.7,View shops
2451,Laherte Freres,Les Vignes d'Autrefois Vieilles Vignes de Pinot Meunier Extra-Brut Champagne 2013,"France
·
Champagne",4.0,View shops
2452,Castello del Poggio,Asti Dolce N.V.,"Italy
·
Asti",3.7,View shops
2453,Jeaunaux-Robin,Le Talus de Saint Prix Extra-Brut Champagne N.V.,"France
·
Champagne",3.9,View shops
2454,Xavier Leconte,L'Heritage de Xavier Brut Champagne N.V.,"France
·
Champagne",3.5,View shops
2455,Mont Marçal,Cava Reserva Brut N.V.,"Spain
·
Cava",3.6,View shops
