,winery,wine,location,rating,price,wine_category,country,region,vintage,wine_style
192,Banfi,Brunello di Montalcino 2012,Italy_Brunello di Montalcino,4.2,$69.99,red,Italy,Brunello di Montalcino,2012,Brunello
193,Stag's Leap Wine Cellars,FAY Cabernet Sauvignon N.V.,United States_Napa Valley,4.4,$159.99,red,United States,Napa Valley,N.V.,Cabernet Sauvignon
194,St. Supéry,Cabernet Sauvignon N.V.,United States_Napa Valley,4.1,$36.28,red,United States,Napa Valley,N.V.,Cabernet Sauvignon
195,Dominio de Atauta,Dominio de Atauta N.V.,Spain_Ribera del Duero,4.1,$38.49,red,Spain,Ribera del Duero,N.V.,Blend
196,Turnbull,Cabernet Sauvignon N.V.,United States_Napa Valley,4.2,$44.25,red,United States,Napa Valley,N.V.,Cabernet Sauvignon
197,Carmelo Patti,Cabernet Sauvignon N.V.,Argentina_Lujan de Cuyo,4.1,$32.99,red,Argentina,Lujan de Cuyo,N.V.,Cabernet Sauvignon
198,Inglenook,Cabernet Sauvignon N.V.,United States_Rutherford,4.3,$65.99,red,United States,Rutherford,N.V.,Cabernet Sauvignon
199,Martinet,Martinet Bru Priorat (Garnatxa - Syrah) N.V.,Spain_Priorat,4.1,$32.99,red,Spain,Priorat,N.V.,Syrah
200,William Hill,Napa Valley Cabernet Sauvignon N.V.,United States_Napa Valley,3.8,$39.99,red,United States,Napa Valley,N.V.,Cabernet Sauvignon
201,Emidio Pepe,Montepulciano d'Abruzzo N.V.,Italy_Montepulciano d'Abruzzo,4.2,$131.98,red,Italy,Montepulciano d'Abruzzo,N.V.,Montepulciano
202,Catena Alta,Cabernet Sauvignon N.V.,Argentina_Mendoza,4.1,$43.99,red,Argentina,Mendoza,N.V.,Cabernet Sauvignon
203,Mollydooker,Carnival of Love Shiraz N.V.,Australia_McLaren Vale,4.4,$73.69,red,Australia,McLaren Vale,N.V.,Shiraz
204,Cristom,Mt. Jefferson Cuvée Pinot Noir N.V.,United States_Willamette Valley,4.0,$38.49,red,United States,Willamette Valley,N.V.,Pinot Noir
205,Château Bernadotte,Haut-Médoc N.V.,France_Haut-Médoc,3.7,$34.99,red,France,Haut-Médoc,N.V.,Blend
206,Stag's Leap Wine Cellars,CASK 23 Cabernet Sauvignon N.V.,United States_Napa Valley,4.6,$299.99,red,United States,Napa Valley,N.V.,Cabernet Sauvignon
207,Domaine Serene,Yamhill Cuvée Pinot Noir N.V.,United States_Willamette Valley,4.2,$59.39,red,United States,Willamette Valley,N.V.,Pinot Noir
208,Bouchard Père & Fils,Beaune du Château Premier Cru N.V.,France_Beaune Premier Cru,4.0,$43.99,red,France,Beaune Premier Cru,N.V.,Blend
209,Justin,Cabernet Sauvignon 2016,United States_Paso Robles,4.1,$29.99,red,United States,Paso Robles,2016,Cabernet Sauvignon
210,Tarapacá,Etiqueta Azul Gran Reserva Red Blend N.V.,Chile_Maipo Valley,4.2,$43.99,red,Chile,Maipo Valley,N.V.,Blend
211,Poliziano,Asinone Vino Nobile di Montepulciano N.V.,Italy_Vino Nobile di Montepulciano,4.2,$63.79,red,Italy,Vino Nobile di Montepulciano,N.V.,Montepulciano
212,Penfolds,RWT Shiraz N.V.,Australia_Barossa Valley,4.4,$142.99,red,Australia,Barossa Valley,N.V.,Shiraz
213,Tinto Pesquera,Crianza 2014,Spain_Ribera del Duero,4.0,$31.99,red,Spain,Ribera del Duero,2014,Blend
214,Vietti,Barbera d'Alba Tre Vigne N.V.,Italy_Barbera d'Alba,3.8,$27.48,red,Italy,Barbera d'Alba,N.V.,Barbera
215,Banfi,Brunello di Montalcino 2013,Italy_Brunello di Montalcino,4.2,$69.99,red,Italy,Brunello di Montalcino,2013,Brunello
216,Treana,Red N.V.,United States_Paso Robles,4.2,$40.68,red,United States,Paso Robles,N.V.,Blend
217,Dominus,Napanook N.V.,United States_Napa Valley,4.1,$74.78,red,United States,Napa Valley,N.V.,Blend
218,Tenuta Il Poggione,Rosso di Montalcino N.V.,Italy_Rosso di Montalcino,3.8,$34.99,red,Italy,Rosso di Montalcino,N.V.,Blend
219,Calera,Pinot Noir N.V.,United States_Central Coast,3.9,$28.59,red,United States,Central Coast,N.V.,Pinot Noir
220,Leviathan,Red N.V.,United States_California,4.2,$30.78,red,United States,California,N.V.,Blend
221,Fèlsina,Rancia Chianti Classico Riserva N.V.,Italy_Chianti Classico,4.0,$27.48,red,Italy,Chianti Classico,N.V.,Chianti
222,Boekenhoutskloof,The Chocolate Block 2017,South Africa_Franschhoek,4.2,$29.99,red,South Africa,Franschhoek,2017,Blend
223,Dei,Vino Nobile di Montepulciano N.V.,Italy_Vino Nobile di Montepulciano,3.9,$32.99,red,Italy,Vino Nobile di Montepulciano,N.V.,Montepulciano
224,Antinori,Pian delle Vigne Rosso di Montalcino N.V.,Italy_Rosso di Montalcino,3.9,$32.99,red,Italy,Rosso di Montalcino,N.V.,Blend
225,Pago de Carraovejas,Tinto 2016,Spain_Ribera del Duero,4.4,$40,red,Spain,Ribera del Duero,2016,Blend
226,Pahlmeyer,Proprietary Red N.V.,United States_Napa Valley,4.6,$197.99,red,United States,Napa Valley,N.V.,Blend
227,Caymus,Cabernet Sauvignon 2011,United States_Napa Valley,4.5,$129,red,United States,Napa Valley,2011,Cabernet Sauvignon
228,Occhipinti,Il Frappato Sicilia N.V.,Italy_Terre Siciliane,4.0,$49.49,red,Italy,Terre Siciliane,N.V.,Blend
229,Beringer,Quantum N.V.,United States_Napa Valley,4.1,$36.28,red,United States,Napa Valley,N.V.,Blend
230,Ferrari Carano,Cabernet Sauvignon N.V.,United States_Alexander Valley,4.0,$25.29,red,United States,Alexander Valley,N.V.,Cabernet Sauvignon
231,Cade,Cabernet Sauvignon Howell Mountain N.V.,United States_Howell Mountain,4.5,$115.49,red,United States,Howell Mountain,N.V.,Cabernet Sauvignon
232,Álvaro Palacios,Finca Dofí N.V.,Spain_Priorat,4.3,$131.98,red,Spain,Priorat,N.V.,Blend
233,DAOU,Reserve Cabernet Sauvignon N.V.,United States_Paso Robles,4.1,$43.99,red,United States,Paso Robles,N.V.,Cabernet Sauvignon
234,Cliff Lede,Stags Leap District Cabernet Sauvignon N.V.,United States_Stags Leap District,4.3,$71.49,red,United States,Stags Leap District,N.V.,Cabernet Sauvignon
235,Carmelo Patti,Malbec N.V.,Argentina_Lujan de Cuyo,3.9,$32.99,red,Argentina,Lujan de Cuyo,N.V.,Malbec
236,Luca,Beso de Dante N.V.,Argentina_Mendoza,4.2,$43.99,red,Argentina,Mendoza,N.V.,Blend
237,Antinori,Villa Antinori Chianti Classico Riserva 2013,Italy_Chianti Classico,3.9,$34.99,red,Italy,Chianti Classico,2013,Chianti
238,Château Lynch-Bages,Echo de Lynch-Bages Pauillac N.V.,France_Pauillac,3.9,$52.78,red,France,Pauillac,N.V.,Blend
239,Brigaldara,Amarone della Valpolicella Classico N.V.,Italy_Amarone della Valpolicella Classico,4.2,$65.99,red,Italy,Amarone della Valpolicella Classico,N.V.,Valpolicella
240,Artadi,Viñas de Gain Rioja Alavesa N.V.,Spain_Rioja Alavesa,3.9,$25.29,red,Spain,Rioja Alavesa,N.V.,Rioja
241,Castellare,Toscana I Sodi di San Niccolo N.V.,Italy_Toscana,4.3,$76.98,red,Italy,Toscana,N.V.,Blend
242,Cooper & Thief,Red Blend (Aged in Bourbon Barrels) 2016,United States_California,4.2,$27.99,red,United States,California,2016,Blend
243,Paolo Scavino,Barolo N.V.,Italy_Barolo,4.0,$47.28,red,Italy,Barolo,N.V.,Barolo
244,Orin Swift,Mercury Head Cabernet Sauvignon N.V.,United States_Napa Valley,4.6,$119.95,red,United States,Napa Valley,N.V.,Cabernet Sauvignon
245,Frog's Leap,Zinfandel N.V.,United States_Napa Valley,3.9,$39.99,red,United States,Napa Valley,N.V.,Zinfandel
246,Remelluri,Lindes de Remelluri Vinedos de Labastida N.V.,Spain_Rioja,3.8,$31.89,red,Spain,Rioja,N.V.,Blend
247,Masi,Costasera Amarone della Valpolicella Classico 2013,Italy_Amarone della Valpolicella Classico,4.3,$74.99,red,Italy,Amarone della Valpolicella Classico,2013,Valpolicella
248,Tinto Pesquera,Reserva 2012,Spain_Ribera del Duero,4.2,$43.95,red,Spain,Ribera del Duero,2012,Blend
249,Amici,Cabernet Sauvignon N.V.,United States_Napa Valley,4.2,$54.99,red,United States,Napa Valley,N.V.,Cabernet Sauvignon
250,Olema,Cabernet Sauvignon N.V.,United States_Sonoma County,3.9,$27.49,red,United States,Sonoma County,N.V.,Cabernet Sauvignon
251,Elk Cove,Pinot Noir N.V.,United States_Willamette Valley,4.0,$27.95,red,United States,Willamette Valley,N.V.,Pinot Noir
252,Castello di Bolgheri,Varvàra Bolgheri N.V.,Italy_Bolgheri,4.0,$32.99,red,Italy,Bolgheri,N.V.,Blend
253,Altos Las Hormigas,Malbec Reserve N.V.,Argentina_Uco Valley,3.8,$28.59,red,Argentina,Uco Valley,N.V.,Malbec
254,Peju,Cabernet Sauvignon N.V.,United States_Napa Valley,4.2,$49.95,red,United States,Napa Valley,N.V.,Cabernet Sauvignon
255,Cabreo,Il Borgo Toscana N.V.,Italy_Toscana,4.1,$52.79,red,Italy,Toscana,N.V.,Blend
256,Darioush,Caravan Cabernet Sauvignon N.V.,United States_Napa Valley,4.2,$54.99,red,United States,Napa Valley,N.V.,Cabernet Sauvignon
257,Etude,Grace Benoist Ranch Estate Pinot Noir N.V.,United States_Los Carneros,4.1,$31.89,red,United States,Los Carneros,N.V.,Pinot Noir
258,Tenuta Argentiera,Bolgheri Superiore N.V.,Italy_Bolgheri Superiore,4.3,$98.99,red,Italy,Bolgheri Superiore,N.V.,Blend
259,Renacer,Milamore N.V.,Argentina_Mendoza,4.1,$27.49,red,Argentina,Mendoza,N.V.,Blend
260,Silver Oak,Napa Valley Cabernet Sauvignon 2013,United States_Napa Valley,4.5,$99.99,red,United States,Napa Valley,2013,Cabernet Sauvignon
261,Boekenhoutskloof,The Chocolate Block 2015,South Africa_Franschhoek,4.1,$29.99,red,South Africa,Franschhoek,2015,Blend
262,Speri,Valpolicella Ripasso Classico Superiore N.V.,Italy_Valpolicella Ripasso,3.8,$26.39,red,Italy,Valpolicella Ripasso,N.V.,Valpolicella
263,Wine & Soul,Douro Pintas Character Tinto N.V.,Portugal_Douro,4.1,$34.52,red,Portugal,Douro,N.V.,Blend
264,Kanonkop,Cabernet Sauvignon N.V.,South Africa_Stellenbosch,4.2,$49.49,red,South Africa,Stellenbosch,N.V.,Cabernet Sauvignon
265,Colomé,Auténtico Malbec N.V.,Argentina_Cafayate Valley,4.1,$31.89,red,Argentina,Cafayate Valley,N.V.,Malbec
266,Groth,Cabernet Sauvignon Reserve N.V.,United States_Oakville,4.4,$120.98,red,United States,Oakville,N.V.,Cabernet Sauvignon
267,Two Hands,Sexy Beast Cabernet Sauvignon N.V.,Australia_McLaren Vale,3.9,$29.69,red,Australia,McLaren Vale,N.V.,Cabernet Sauvignon
268,Belle Glos,Clark & Telephone Vineyard Pinot Noir 2016,United States_Santa Maria Valley,4.4,$62.99,red,United States,Santa Maria Valley,2016,Pinot Noir
269,Massolino,Nebbiolo Langhe N.V.,Italy_Langhe,3.7,$25.29,red,Italy,Langhe,N.V.,Nebbiolo
270,Kosta Browne,Sonoma Coast Pinot Noir N.V.,United States_Sonoma Coast,4.6,$109.98,red,United States,Sonoma Coast,N.V.,Pinot Noir
271,Mazzei,Siepi Toscana N.V.,Italy_Toscana,4.3,$87.98,red,Italy,Toscana,N.V.,Blend
272,R. López de Heredia Viña Tondonia,Viña Tondonia Reserva 2006,Spain_Rioja,4.1,$51.99,red,Spain,Rioja,2006,Blend
273,Cune (CVNE),Reserva 2014,Spain_Rioja,3.8,$28.99,red,Spain,Rioja,2014,Blend
274,Antinori,Tignanello 2016,Italy_Toscana,4.6,$129.99,red,Italy,Toscana,2016,Blend
275,Kosta Browne,Russian River Valley Pinot Noir N.V.,United States_Russian River Valley,4.6,$109.98,red,United States,Russian River Valley,N.V.,Pinot Noir
276,Emblem,Napa Valley Cabernet Sauvignon N.V.,United States_Napa Valley,4.1,$32.99,red,United States,Napa Valley,N.V.,Cabernet Sauvignon
277,Catena Zapata,Malbec Argentino 2015,Argentina_Mendoza,4.4,$119.99,red,Argentina,Mendoza,2015,Malbec
278,Il Borro,Toscana N.V.,Italy_Toscana,4.1,$54.95,red,Italy,Toscana,N.V.,Blend
279,Tenuta CastelGiocondo,Brunello di Montalcino 2013,Italy_Brunello di Montalcino,4.2,$54.99,red,Italy,Brunello di Montalcino,2013,Brunello
280,Böen,Russian River Valley Pinot Noir N.V.,United States_Russian River Valley,4.1,$26.39,red,United States,Russian River Valley,N.V.,Pinot Noir
281,Michele Chiarlo,Tortoniano Barolo N.V.,Italy_Barolo,4.0,$54.99,red,Italy,Barolo,N.V.,Barolo
282,Belle Glos,Las Alturas Vineyard Pinot Noir 2014,United States_Santa Lucia Highlands,4.5,$35,red,United States,Santa Lucia Highlands,2014,Pinot Noir
283,Don Melchor,Cabernet Sauvignon 2010,Chile_Puente Alto,4.6,$84.99,red,Chile,Puente Alto,2010,Cabernet Sauvignon
284,Xavier Vignon,Châteauneuf-du-Pape Cuvée Anonyme Rouge N.V.,France_Châteauneuf-du-Pape,4.1,$54.99,red,France,Châteauneuf-du-Pape,N.V.,Blend
285,Whitehall Lane,Cabernet Sauvignon N.V.,United States_Napa Valley,4.0,$38.49,red,United States,Napa Valley,N.V.,Cabernet Sauvignon
286,Château de Saint Cosme,Gigondas N.V.,France_Gigondas,4.0,$54.99,red,France,Gigondas,N.V.,Blend
287,Le Vieux Donjon,Châteauneuf-du-Pape N.V.,France_Châteauneuf-du-Pape,4.1,$60.99,red,France,Châteauneuf-du-Pape,N.V.,Blend
288,Conti Costanti,Brunello di Montalcino N.V.,Italy_Brunello di Montalcino,4.3,$76.99,red,Italy,Brunello di Montalcino,N.V.,Brunello
289,Orma,Toscana N.V.,Italy_Toscana,4.2,$76.99,red,Italy,Toscana,N.V.,Blend
290,d'Arenberg,The Laughing Magpie Shiraz - Viognier N.V.,Australia_McLaren Vale,3.7,$27.49,red,Australia,McLaren Vale,N.V.,Shiraz
291,Boscarelli,Vino Nobile di Montepulciano Etichetta Bianca N.V.,Italy_Vino Nobile di Montepulciano,3.9,$32.98,red,Italy,Vino Nobile di Montepulciano,N.V.,Montepulciano
292,Shafer,Relentless N.V.,United States_Napa Valley,4.5,$99.94,red,United States,Napa Valley,N.V.,Blend
293,Muga,Reserva 2014,Spain_Rioja,4.1,$29.99,red,Spain,Rioja,2014,Blend
294,Argiolas,Korem Isola dei Nuraghi N.V.,Italy_Isola dei Nuraghi,4.1,$43.99,red,Italy,Isola dei Nuraghi,N.V.,Blend
295,Jamieson Ranch Vineyards,Double Lariat Cabernet Sauvignon N.V.,United States_Napa Valley,4.2,$43.99,red,United States,Napa Valley,N.V.,Cabernet Sauvignon
296,Antica,Cabernet Sauvignon N.V.,United States_Atlas Peak,4.1,$60.48,red,United States,Atlas Peak,N.V.,Cabernet Sauvignon
297,Domaine des Lambrays,Clos des Lambrays Grand Cru N.V.,France_Clos de Lambrays Grand Cru,4.4,$329.98,red,France,Clos de Lambrays Grand Cru,N.V.,Blend
298,Viña Real,Rioja Gran Reserva N.V.,Spain_Rioja,4.0,$38.48,red,Spain,Rioja,N.V.,Rioja
299,Losada,Bierzo Red N.V.,Spain_Bierzo,3.9,$26.39,red,Spain,Bierzo,N.V.,Blend
300,Austin Hope,Cabernet Sauvignon 2017,United States_Paso Robles,4.5,$49.99,red,United States,Paso Robles,2017,Cabernet Sauvignon
301,Pride Mountain Vineyards,Cabernet Sauvignon N.V.,United States_Napa Valley,4.4,$85.79,red,United States,Napa Valley,N.V.,Cabernet Sauvignon
302,Continuum,Proprietary Red N.V.,United States_Oakville,4.6,$280.48,red,United States,Oakville,N.V.,Blend
303,Bosquet des Papes,Châteauneuf-du-Pape (Cuvée Tradition) N.V.,France_Châteauneuf-du-Pape,4.1,$38.48,red,France,Châteauneuf-du-Pape,N.V.,Blend
304,Failla,Pinot Noir N.V.,United States_Sonoma Coast,4.2,$43.99,red,United States,Sonoma Coast,N.V.,Pinot Noir
305,Château Pesquie,Ventoux Quintessence N.V.,France_Ventoux,3.9,$27.49,red,France,Ventoux,N.V.,Blend
306,Vega Sicilia,Valbuena 5º 2009,Spain_Ribera del Duero,4.6,$225.99,red,Spain,Ribera del Duero,2009,Blend
307,Frank Family,Zinfandel N.V.,United States_Napa Valley,4.2,$32.98,red,United States,Napa Valley,N.V.,Zinfandel
308,Zuccardi,Tito N.V.,Argentina_La Consulta,4.0,$37.10,red,Argentina,La Consulta,N.V.,Blend
309,Baron de Ley,Rioja Gran Reserva 2011,Spain_Rioja,4.1,$37.99,red,Spain,Rioja,2011,Rioja
310,Ciacci Piccolomini d'Aragona,Rosso di Montalcino N.V.,Italy_Rosso di Montalcino,3.8,$29.69,red,Italy,Rosso di Montalcino,N.V.,Blend
311,Château Musar,Rouge (Gaston Hochar) 2006,Lebanon_Bekaa Valley,4.3,$59.99,red,Lebanon,Bekaa Valley,2006,Blend
312,Ornellaia,Le Serre Nuove 2011,Italy_Bolgheri,4.2,$77.99,red,Italy,Bolgheri,2011,Blend
313,Castello del Terriccio,Tassinaia N.V.,Italy_Toscana,4.1,$41.79,red,Italy,Toscana,N.V.,Blend
314,Cordero di Montezemolo,Barolo Monfalletto N.V.,Italy_Barolo,4.2,$49.49,red,Italy,Barolo,N.V.,Barolo
315,Ghost Block,Cabernet Sauvignon N.V.,United States_Oakville,4.4,$71.49,red,United States,Oakville,N.V.,Cabernet Sauvignon
316,Orin Swift,Palermo Cabernet Sauvignon 2014,United States_Napa Valley,4.3,$54.99,red,United States,Napa Valley,2014,Cabernet Sauvignon
317,Stags' Leap,Cabernet Sauvignon 2014,United States_Napa Valley,4.3,$74.99,red,United States,Napa Valley,2014,Cabernet Sauvignon
318,Rodney Strong,Symmetry Meritage Red N.V.,United States_Alexander Valley,4.2,$50,red,United States,Alexander Valley,N.V.,Blend
319,Quinta do Crasto,Crasto Superior Red 2015,Portugal_Douro,4.1,$28.95,red,Portugal,Douro,2015,Blend
320,Domaine de la Janasse,Châteauneuf-du-Pape Vieilles Vignes N.V.,France_Châteauneuf-du-Pape,4.2,$109.98,red,France,Châteauneuf-du-Pape,N.V.,Blend
321,Altesino,Brunello di Montalcino Montosoli N.V.,Italy_Brunello di Montalcino,4.4,$87.98,red,Italy,Brunello di Montalcino,N.V.,Brunello
322,Orin Swift,Abstract (a.k.a. Vandalism is Beautiful) 2015,United States_California,4.2,$37.99,red,United States,California,2015,Blend
323,Rombauer Vineyards,Cabernet Sauvignon N.V.,United States_Napa Valley,4.2,$54.98,red,United States,Napa Valley,N.V.,Cabernet Sauvignon
324,Produttori del Barbaresco,Barbaresco 2015,Italy_Barbaresco,4.1,$39.99,red,Italy,Barbaresco,2015,Blend
325,Galardi,Terra di Lavoro N.V.,Italy_Roccamonfina,4.2,$71.49,red,Italy,Roccamonfina,N.V.,Blend
326,Louis M. Martini,Cabernet Sauvignon 2014,United States_Napa Valley,4.1,$34.99,red,United States,Napa Valley,2014,Cabernet Sauvignon
327,Pahlmeyer,Jayson Red N.V.,United States_Napa Valley,4.4,$89.99,red,United States,Napa Valley,N.V.,Blend
328,Sonoma-Cutrer,Pinot Noir N.V.,United States_Russian River Valley,4.0,$32.98,red,United States,Russian River Valley,N.V.,Pinot Noir
329,De Toren,Z N.V.,South Africa_Stellenbosch,4.2,$54.99,red,South Africa,Stellenbosch,N.V.,Blend
330,Dunn,Howell Mountain Cabernet Sauvignon N.V.,United States_Howell Mountain,4.5,$164.98,red,United States,Howell Mountain,N.V.,Cabernet Sauvignon
331,Château la Vieille Cure,Fronsac N.V.,France_Fronsac,3.9,$37.99,red,France,Fronsac,N.V.,Blend
332,Louis Bernard,Châteauneuf-du-Pape N.V.,France_Châteauneuf-du-Pape,3.8,$43.99,red,France,Châteauneuf-du-Pape,N.V.,Blend
333,Antinori,Villa Antinori Chianti Classico Riserva 2015,Italy_Chianti Classico,4.0,$29.99,red,Italy,Chianti Classico,2015,Chianti
334,G.D. Vajra,Barolo Bricco Delle Viole N.V.,Italy_Barolo,4.2,$82.48,red,Italy,Barolo,N.V.,Barolo
335,Viña Pedrosa,Reserva N.V.,Spain_Ribera del Duero,4.1,$60.49,red,Spain,Ribera del Duero,N.V.,Blend
336,Provenance,Cabernet Sauvignon N.V.,United States_Rutherford,4.1,$41.79,red,United States,Rutherford,N.V.,Cabernet Sauvignon
337,Tenuta San Guido,Le Difese 2016,Italy_Toscana,3.8,$33.99,red,Italy,Toscana,2016,Blend
338,Prà,Morandina Valpolicella Ripasso Superiore N.V.,Italy_Valpolicella Ripasso,3.9,$40.69,red,Italy,Valpolicella Ripasso,N.V.,Valpolicella
339,Chalk Hill,Estate Red N.V.,United States_Chalk Hill,4.2,$52.78,red,United States,Chalk Hill,N.V.,Blend
340,Château Tronquoy-Lalande,Saint-Estèphe N.V.,France_Saint-Estèphe,3.9,$39.99,red,France,Saint-Estèphe,N.V.,Blend
341,Ornellaia,Le Serre Nuove 2015,Italy_Bolgheri,4.3,$59.99,red,Italy,Bolgheri,2015,Blend
342,Viñedo Chadwick,Red N.V.,Chile_Maipo Valley,4.6,$357.48,red,Chile,Maipo Valley,N.V.,Blend
343,Buena Vista,Chateau Buena Vista Cabernet Sauvignon Napa Valley N.V.,United States_Napa Valley,4.3,$34.86,red,United States,Napa Valley,N.V.,Cabernet Sauvignon
344,Campo Viejo,Gran Reserva 2011,Spain_Rioja,3.9,$34.99,red,Spain,Rioja,2011,Blend
345,Grgich Hills,Zinfandel N.V.,United States_Napa Valley,3.9,$40.69,red,United States,Napa Valley,N.V.,Zinfandel
346,The Prisoner,Saldo Zinfandel 2016,United States_California,4.2,$29.99,red,United States,California,2016,Zinfandel
347,Robert Mondavi,Cabernet Sauvignon 2015,United States_Napa Valley,4.0,$42.99,red,United States,Napa Valley,2015,Cabernet Sauvignon
348,Volver,Triga N.V.,Spain_Alicante,4.3,$43.99,red,Spain,Alicante,N.V.,Blend
349,El Enemigo,Gran Enemigo Single Vineyard Gualtallary Cabernet Franc 2014,Argentina_Gualtallary,4.6,$103.99,red,Argentina,Gualtallary,2014,Cabernet Franc
350,Tommasi,Valpolicella Ripasso (Classico Superiore) 2016,Italy_Valpolicella Ripasso,3.9,$25.99,red,Italy,Valpolicella Ripasso,2016,Valpolicella
351,Sandrone,Nebbiolo d’Alba Valmaggiore N.V.,Italy_Nebbiolo d'Alba,3.9,$43.98,red,Italy,Nebbiolo d'Alba,N.V.,Nebbiolo
352,La Rioja Alta,Rioja Gran Reserva 904 2001,Spain_Rioja,4.3,$99.99,red,Spain,Rioja,2001,Rioja
353,Mollydooker,The Maitre d'Cabernet Sauvignon N.V.,Australia_McLaren Vale,4.1,$30.79,red,Australia,McLaren Vale,N.V.,Cabernet Sauvignon
354,Buglioni,L'Amarone della Valpolicella Classico N.V.,Italy_Amarone della Valpolicella Classico,4.3,$59.98,red,Italy,Amarone della Valpolicella Classico,N.V.,Valpolicella
355,Gaja,Ca'Marcanda Promis Toscana 2015,Italy_Toscana,4.0,$39.99,red,Italy,Toscana,2015,Blend
356,Fattoria le Pupille,Poggio Valente N.V.,Italy_Toscana,3.9,$36.28,red,Italy,Toscana,N.V.,Blend
357,Château Musar,Rouge (Gaston Hochar) 2003,Lebanon_Bekaa Valley,4.2,$76.99,red,Lebanon,Bekaa Valley,2003,Blend
358,Ornellaia,Le Volte 2017,Italy_Toscana,3.9,$29.98,red,Italy,Toscana,2017,Blend
359,Uccelliera,Brunello di Montalcino N.V.,Italy_Toscana,4.3,$65.99,red,Italy,Toscana,N.V.,Brunello
360,Mauro,Red 2015,Spain_Castilla y León,4.3,$65.99,red,Spain,Castilla y León,2015,Blend
361,Biserno,Bibbona N.V.,Italy_Toscana,4.5,$181.49,red,Italy,Toscana,N.V.,Blend
362,RouteStock,Route 29 Cabernet Sauvignon N.V.,United States_Napa Valley,4.0,$25.29,red,United States,Napa Valley,N.V.,Cabernet Sauvignon
363,Cavallotto,Barolo Bricco Boschis N.V.,Italy_Barolo,4.1,$65.98,red,Italy,Barolo,N.V.,Barolo
364,The Hess Collection,Cabernet Sauvignon N.V.,United States_Mount Veeder,4.2,$71.49,red,United States,Mount Veeder,N.V.,Cabernet Sauvignon
365,Dei,Vino Nobile di Montepulciano Riserva Bossona N.V.,Italy_Vino Nobile di Montepulciano,4.2,$54.99,red,Italy,Vino Nobile di Montepulciano,N.V.,Montepulciano
366,Tenuta San Guido,Guidalberto 2014,Italy_Toscana,3.9,$54.99,red,Italy,Toscana,2014,Blend
367,Protos,Crianza 2015,Spain_Ribera del Duero,4.0,$26.99,red,Spain,Ribera del Duero,2015,Blend
368,Brigaldara,Valpolicella Ripasso Superiore N.V.,Italy_Valpolicella Ripasso,3.9,$31.89,red,Italy,Valpolicella Ripasso,N.V.,Valpolicella
369,Poggio Scalette,Il Carbonaione Alta Valle della Greve N.V.,Italy_Alta Valle della Greve,4.1,$49.49,red,Italy,Alta Valle della Greve,N.V.,Blend
370,Paul Hobbs,Pinot Noir N.V.,United States_Russian River Valley,4.3,$63.79,red,United States,Russian River Valley,N.V.,Pinot Noir
371,Michele Satta,Piastraia Bolgheri Superiore N.V.,Italy_Bolgheri Superiore,4.0,$43.98,red,Italy,Bolgheri Superiore,N.V.,Blend
372,Le Potazzine,Gorelli Brunello di Montalcino N.V.,Italy_Brunello di Montalcino,4.2,$76.98,red,Italy,Brunello di Montalcino,N.V.,Brunello
